year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,WLD,Canada,0.03,,,,
1991,WLD,China,0.28,,,,
1992,WLD,China,0.32,,,,
1993,WLD,China,0.35,,,,
1994,WLD,China,0.40,,,,
1995,WLD,China,0.44,,,,
1996,WLD,China,0.48,,,,
1997,WLD,China,0.53,,,,
1998,WLD,China,0.58,,,,
1999,WLD,China,0.63,,,,
2000,WLD,China,0.68,,,,
2001,WLD,China,0.73,,,,
2002,WLD,China,0.78,,,,
2003,WLD,China,0.83,,,,
2004,WLD,China,0.89,,,,
2005,WLD,China,0.93,,,,
2006,WLD,China,0.99,,,,
2007,WLD,China,1.04,,,,
2008,WLD,China,1.04,,,,
2009,WLD,China,1.07,,,,
2010,WLD,China,1.12,,,,
2011,WLD,China,1.16,,,,
2012,WLD,China,1.17,,,,
2013,WLD,China,1.18,,,,
2014,WLD,China,1.20,,,,
2015,WLD,China,1.19,,,,
2016,WLD,China,1.17,,,,
2017,WLD,China,1.14,,,,
2018,WLD,China,1.07,,,,
2019,WLD,China,1.09,,,,
1991,WLD,India,0.04,,,,
1992,WLD,India,0.05,,,,
1993,WLD,India,0.06,,,,
1994,WLD,India,0.07,,,,
1995,WLD,India,0.07,,,,
1996,WLD,India,0.08,,,,
1997,WLD,India,0.09,,,,
1998,WLD,India,0.10,,,,
1999,WLD,India,0.12,,,,
2000,WLD,India,0.13,,,,
2001,WLD,India,0.14,,,,
2002,WLD,India,0.15,,,,
2003,WLD,India,0.17,,,,
2004,WLD,India,0.18,,,,
2005,WLD,India,0.19,,,,
2006,WLD,India,0.21,,,,
2007,WLD,India,0.23,,,,
2008,WLD,India,0.23,,,,
2009,WLD,India,0.24,,,,
2010,WLD,India,0.27,,,,
2011,WLD,India,0.29,,,,
2012,WLD,India,0.31,,,,
2013,WLD,India,0.33,,,,
2014,WLD,India,0.36,,,,
2015,WLD,India,0.37,,,,
2016,WLD,India,0.39,,,,
2017,WLD,India,0.41,,,,
2018,WLD,India,0.43,,,,
2019,WLD,India,0.45,,,,
1991,WLD,Latin America,0.08,,,,
1992,WLD,Latin America,0.09,,,,
1993,WLD,Latin America,0.09,,,,
1994,WLD,Latin America,0.10,,,,
1995,WLD,Latin America,0.11,,,,
1996,WLD,Latin America,0.12,,,,
1997,WLD,Latin America,0.13,,,,
1998,WLD,Latin America,0.14,,,,
1999,WLD,Latin America,0.16,,,,
2000,WLD,Latin America,0.17,,,,
2001,WLD,Latin America,0.18,,,,
2002,WLD,Latin America,0.20,,,,
2003,WLD,Latin America,0.21,,,,
2004,WLD,Latin America,0.23,,,,
2005,WLD,Latin America,0.24,,,,
2006,WLD,Latin America,0.26,,,,
2007,WLD,Latin America,0.27,,,,
2008,WLD,Latin America,0.27,,,,
2009,WLD,Latin America,0.29,,,,
2010,WLD,Latin America,0.31,,,,
2011,WLD,Latin America,0.32,,,,
2012,WLD,Latin America,0.33,,,,
2013,WLD,Latin America,0.34,,,,
2014,WLD,Latin America,0.35,,,,
2015,WLD,Latin America,0.37,,,,
2016,WLD,Latin America,0.36,,,,
2017,WLD,Latin America,0.37,,,,
2018,WLD,Latin America,0.37,,,,
2019,WLD,Latin America,0.38,,,,
1991,WLD,Middle East & North Africa,0.09,,,,
1992,WLD,Middle East & North Africa,0.10,,,,
1993,WLD,Middle East & North Africa,0.11,,,,
1994,WLD,Middle East & North Africa,0.11,,,,
1995,WLD,Middle East & North Africa,0.12,,,,
1996,WLD,Middle East & North Africa,0.12,,,,
1997,WLD,Middle East & North Africa,0.13,,,,
1998,WLD,Middle East & North Africa,0.14,,,,
1999,WLD,Middle East & North Africa,0.15,,,,
2000,WLD,Middle East & North Africa,0.16,,,,
2001,WLD,Middle East & North Africa,0.16,,,,
2002,WLD,Middle East & North Africa,0.17,,,,
2003,WLD,Middle East & North Africa,0.18,,,,
2004,WLD,Middle East & North Africa,0.19,,,,
2005,WLD,Middle East & North Africa,0.20,,,,
2006,WLD,Middle East & North Africa,0.21,,,,
2007,WLD,Middle East & North Africa,0.22,,,,
2008,WLD,Middle East & North Africa,0.22,,,,
2009,WLD,Middle East & North Africa,0.23,,,,
2010,WLD,Middle East & North Africa,0.24,,,,
2011,WLD,Middle East & North Africa,0.25,,,,
2012,WLD,Middle East & North Africa,0.26,,,,
2013,WLD,Middle East & North Africa,0.27,,,,
2014,WLD,Middle East & North Africa,0.27,,,,
2015,WLD,Middle East & North Africa,0.28,,,,
2016,WLD,Middle East & North Africa,0.30,,,,
2017,WLD,Middle East & North Africa,0.31,,,,
2018,WLD,Middle East & North Africa,0.32,,,,
2019,WLD,Middle East & North Africa,0.32,,,,
1991,WLD,OECD Asia,0.04,,,,
1992,WLD,OECD Asia,0.04,,,,
1993,WLD,OECD Asia,0.04,,,,
1994,WLD,OECD Asia,0.04,,,,
1995,WLD,OECD Asia,0.04,,,,
1996,WLD,OECD Asia,0.04,,,,
1997,WLD,OECD Asia,0.04,,,,
1998,WLD,OECD Asia,0.04,,,,
1999,WLD,OECD Asia,0.05,,,,
2000,WLD,OECD Asia,0.05,,,,
2001,WLD,OECD Asia,0.05,,,,
2002,WLD,OECD Asia,0.05,,,,
2003,WLD,OECD Asia,0.05,,,,
2004,WLD,OECD Asia,0.05,,,,
2005,WLD,OECD Asia,0.05,,,,
2006,WLD,OECD Asia,0.05,,,,
2007,WLD,OECD Asia,0.05,,,,
2008,WLD,OECD Asia,0.04,,,,
2009,WLD,OECD Asia,0.04,,,,
2010,WLD,OECD Asia,0.04,,,,
2011,WLD,OECD Asia,0.04,,,,
2012,WLD,OECD Asia,0.03,,,,
2013,WLD,OECD Asia,0.03,,,,
2014,WLD,OECD Asia,0.03,,,,
2015,WLD,OECD Asia,0.02,,,,
2016,WLD,OECD Asia,0.02,,,,
2017,WLD,OECD Asia,0.01,,,,
2018,WLD,OECD Asia,0.01,,,,
2019,WLD,OECD Asia,0.01,,,,
1991,WLD,OECD EU,0.26,,,,
1992,WLD,OECD EU,0.27,,,,
1993,WLD,OECD EU,0.27,,,,
1994,WLD,OECD EU,0.28,,,,
1995,WLD,OECD EU,0.28,,,,
1996,WLD,OECD EU,0.28,,,,
1997,WLD,OECD EU,0.29,,,,
1998,WLD,OECD EU,0.29,,,,
1999,WLD,OECD EU,0.30,,,,
2000,WLD,OECD EU,0.30,,,,
2001,WLD,OECD EU,0.30,,,,
2002,WLD,OECD EU,0.30,,,,
2003,WLD,OECD EU,0.30,,,,
2004,WLD,OECD EU,0.30,,,,
2005,WLD,OECD EU,0.29,,,,
2006,WLD,OECD EU,0.29,,,,
2007,WLD,OECD EU,0.28,,,,
2008,WLD,OECD EU,0.26,,,,
2009,WLD,OECD EU,0.25,,,,
2010,WLD,OECD EU,0.25,,,,
2011,WLD,OECD EU,0.24,,,,
2012,WLD,OECD EU,0.22,,,,
2013,WLD,OECD EU,0.21,,,,
2014,WLD,OECD EU,0.19,,,,
2015,WLD,OECD EU,0.18,,,,
2016,WLD,OECD EU,0.16,,,,
2017,WLD,OECD EU,0.15,,,,
2018,WLD,OECD EU,0.13,,,,
2019,WLD,OECD EU,0.13,,,,
1991,WLD,OECD Non-EU,0.07,,,,
1992,WLD,OECD Non-EU,0.07,,,,
1993,WLD,OECD Non-EU,0.07,,,,
1994,WLD,OECD Non-EU,0.07,,,,
1995,WLD,OECD Non-EU,0.07,,,,
1996,WLD,OECD Non-EU,0.08,,,,
1997,WLD,OECD Non-EU,0.08,,,,
1998,WLD,OECD Non-EU,0.08,,,,
1999,WLD,OECD Non-EU,0.08,,,,
2000,WLD,OECD Non-EU,0.09,,,,
2001,WLD,OECD Non-EU,0.09,,,,
2002,WLD,OECD Non-EU,0.09,,,,
2003,WLD,OECD Non-EU,0.09,,,,
2004,WLD,OECD Non-EU,0.09,,,,
2005,WLD,OECD Non-EU,0.09,,,,
2006,WLD,OECD Non-EU,0.10,,,,
2007,WLD,OECD Non-EU,0.10,,,,
2008,WLD,OECD Non-EU,0.09,,,,
2009,WLD,OECD Non-EU,0.09,,,,
2010,WLD,OECD Non-EU,0.09,,,,
2011,WLD,OECD Non-EU,0.09,,,,
2012,WLD,OECD Non-EU,0.09,,,,
2013,WLD,OECD Non-EU,0.09,,,,
2014,WLD,OECD Non-EU,0.09,,,,
2015,WLD,OECD Non-EU,0.09,,,,
2016,WLD,OECD Non-EU,0.09,,,,
2017,WLD,OECD Non-EU,0.09,,,,
2018,WLD,OECD Non-EU,0.08,,,,
2019,WLD,OECD Non-EU,0.08,,,,
1991,WLD,OECD Oceania,0.00,,,,
1992,WLD,OECD Oceania,0.00,,,,
1993,WLD,OECD Oceania,0.00,,,,
1994,WLD,OECD Oceania,0.00,,,,
1995,WLD,OECD Oceania,0.00,,,,
1996,WLD,OECD Oceania,0.00,,,,
1997,WLD,OECD Oceania,0.00,,,,
1998,WLD,OECD Oceania,0.00,,,,
1999,WLD,OECD Oceania,0.01,,,,
2000,WLD,OECD Oceania,0.01,,,,
2001,WLD,OECD Oceania,0.01,,,,
2002,WLD,OECD Oceania,0.01,,,,
2003,WLD,OECD Oceania,0.01,,,,
2004,WLD,OECD Oceania,0.01,,,,
2005,WLD,OECD Oceania,0.01,,,,
2006,WLD,OECD Oceania,0.01,,,,
2007,WLD,OECD Oceania,0.01,,,,
2008,WLD,OECD Oceania,0.01,,,,
2009,WLD,OECD Oceania,0.01,,,,
2010,WLD,OECD Oceania,0.01,,,,
2011,WLD,OECD Oceania,0.01,,,,
2012,WLD,OECD Oceania,0.01,,,,
2013,WLD,OECD Oceania,0.01,,,,
2014,WLD,OECD Oceania,0.01,,,,
2015,WLD,OECD Oceania,0.01,,,,
2016,WLD,OECD Oceania,0.01,,,,
2017,WLD,OECD Oceania,0.01,,,,
2018,WLD,OECD Oceania,0.01,,,,
2019,WLD,OECD Oceania,0.01,,,,
1991,WLD,Other Africa,0.09,,,,
1992,WLD,Other Africa,0.10,,,,
1993,WLD,Other Africa,0.11,,,,
1994,WLD,Other Africa,0.13,,,,
1995,WLD,Other Africa,0.14,,,,
1996,WLD,Other Africa,0.15,,,,
1997,WLD,Other Africa,0.17,,,,
1998,WLD,Other Africa,0.18,,,,
1999,WLD,Other Africa,0.20,,,,
2000,WLD,Other Africa,0.22,,,,
2001,WLD,Other Africa,0.23,,,,
2002,WLD,Other Africa,0.25,,,,
2003,WLD,Other Africa,0.27,,,,
2004,WLD,Other Africa,0.30,,,,
2005,WLD,Other Africa,0.32,,,,
2006,WLD,Other Africa,0.34,,,,
2007,WLD,Other Africa,0.37,,,,
2008,WLD,Other Africa,0.37,,,,
2009,WLD,Other Africa,0.39,,,,
2010,WLD,Other Africa,0.42,,,,
2011,WLD,Other Africa,0.44,,,,
2012,WLD,Other Africa,0.46,,,,
2013,WLD,Other Africa,0.48,,,,
2014,WLD,Other Africa,0.50,,,,
2015,WLD,Other Africa,0.53,,,,
2016,WLD,Other Africa,0.53,,,,
2017,WLD,Other Africa,0.54,,,,
2018,WLD,Other Africa,0.56,,,,
2019,WLD,Other Africa,0.57,,,,
1991,WLD,Other EU,0.01,,,,
1992,WLD,Other EU,0.01,,,,
1993,WLD,Other EU,0.01,,,,
1994,WLD,Other EU,0.01,,,,
1995,WLD,Other EU,0.01,,,,
1996,WLD,Other EU,0.01,,,,
1997,WLD,Other EU,0.01,,,,
1998,WLD,Other EU,0.01,,,,
1999,WLD,Other EU,0.01,,,,
2000,WLD,Other EU,0.01,,,,
2001,WLD,Other EU,0.02,,,,
2002,WLD,Other EU,0.02,,,,
2003,WLD,Other EU,0.02,,,,
2004,WLD,Other EU,0.02,,,,
2005,WLD,Other EU,0.02,,,,
2006,WLD,Other EU,0.02,,,,
2007,WLD,Other EU,0.02,,,,
2008,WLD,Other EU,0.02,,,,
2009,WLD,Other EU,0.02,,,,
2010,WLD,Other EU,0.02,,,,
2011,WLD,Other EU,0.02,,,,
2012,WLD,Other EU,0.02,,,,
2013,WLD,Other EU,0.02,,,,
2014,WLD,Other EU,0.02,,,,
2015,WLD,Other EU,0.02,,,,
2016,WLD,Other EU,0.02,,,,
2017,WLD,Other EU,0.02,,,,
2018,WLD,Other EU,0.02,,,,
2019,WLD,Other EU,0.02,,,,
1991,WLD,Other Eurasia,0.10,,,,
1992,WLD,Other Eurasia,0.10,,,,
1993,WLD,Other Eurasia,0.11,,,,
1994,WLD,Other Eurasia,0.12,,,,
1995,WLD,Other Eurasia,0.13,,,,
1996,WLD,Other Eurasia,0.14,,,,
1997,WLD,Other Eurasia,0.15,,,,
1998,WLD,Other Eurasia,0.16,,,,
1999,WLD,Other Eurasia,0.17,,,,
2000,WLD,Other Eurasia,0.18,,,,
2001,WLD,Other Eurasia,0.19,,,,
2002,WLD,Other Eurasia,0.21,,,,
2003,WLD,Other Eurasia,0.22,,,,
2004,WLD,Other Eurasia,0.24,,,,
2005,WLD,Other Eurasia,0.25,,,,
2006,WLD,Other Eurasia,0.26,,,,
2007,WLD,Other Eurasia,0.28,,,,
2008,WLD,Other Eurasia,0.29,,,,
2009,WLD,Other Eurasia,0.30,,,,
2010,WLD,Other Eurasia,0.32,,,,
2011,WLD,Other Eurasia,0.34,,,,
2012,WLD,Other Eurasia,0.36,,,,
2013,WLD,Other Eurasia,0.37,,,,
2014,WLD,Other Eurasia,0.39,,,,
2015,WLD,Other Eurasia,0.41,,,,
2016,WLD,Other Eurasia,0.42,,,,
2017,WLD,Other Eurasia,0.44,,,,
2018,WLD,Other Eurasia,0.46,,,,
2019,WLD,Other Eurasia,0.46,,,,
1991,WLD,Other non-OECD Asia,0.07,,,,
1992,WLD,Other non-OECD Asia,0.08,,,,
1993,WLD,Other non-OECD Asia,0.09,,,,
1994,WLD,Other non-OECD Asia,0.10,,,,
1995,WLD,Other non-OECD Asia,0.11,,,,
1996,WLD,Other non-OECD Asia,0.12,,,,
1997,WLD,Other non-OECD Asia,0.14,,,,
1998,WLD,Other non-OECD Asia,0.15,,,,
1999,WLD,Other non-OECD Asia,0.17,,,,
2000,WLD,Other non-OECD Asia,0.19,,,,
2001,WLD,Other non-OECD Asia,0.20,,,,
2002,WLD,Other non-OECD Asia,0.22,,,,
2003,WLD,Other non-OECD Asia,0.24,,,,
2004,WLD,Other non-OECD Asia,0.27,,,,
2005,WLD,Other non-OECD Asia,0.28,,,,
2006,WLD,Other non-OECD Asia,0.31,,,,
2007,WLD,Other non-OECD Asia,0.33,,,,
2008,WLD,Other non-OECD Asia,0.34,,,,
2009,WLD,Other non-OECD Asia,0.36,,,,
2010,WLD,Other non-OECD Asia,0.40,,,,
2011,WLD,Other non-OECD Asia,0.42,,,,
2012,WLD,Other non-OECD Asia,0.44,,,,
2013,WLD,Other non-OECD Asia,0.47,,,,
2014,WLD,Other non-OECD Asia,0.49,,,,
2015,WLD,Other non-OECD Asia,0.52,,,,
2016,WLD,Other non-OECD Asia,0.55,,,,
2017,WLD,Other non-OECD Asia,0.59,,,,
2018,WLD,Other non-OECD Asia,0.63,,,,
2019,WLD,Other non-OECD Asia,0.63,,,,
1991,WLD,Other OECD America,0.04,,,,
1992,WLD,Other OECD America,0.05,,,,
1993,WLD,Other OECD America,0.05,,,,
1994,WLD,Other OECD America,0.05,,,,
1995,WLD,Other OECD America,0.05,,,,
1996,WLD,Other OECD America,0.05,,,,
1997,WLD,Other OECD America,0.06,,,,
1998,WLD,Other OECD America,0.06,,,,
1999,WLD,Other OECD America,0.06,,,,
2000,WLD,Other OECD America,0.06,,,,
2001,WLD,Other OECD America,0.07,,,,
2002,WLD,Other OECD America,0.07,,,,
2003,WLD,Other OECD America,0.07,,,,
2004,WLD,Other OECD America,0.07,,,,
2005,WLD,Other OECD America,0.07,,,,
2006,WLD,Other OECD America,0.08,,,,
2007,WLD,Other OECD America,0.08,,,,
2008,WLD,Other OECD America,0.08,,,,
2009,WLD,Other OECD America,0.08,,,,
2010,WLD,Other OECD America,0.08,,,,
2011,WLD,Other OECD America,0.08,,,,
2012,WLD,Other OECD America,0.08,,,,
2013,WLD,Other OECD America,0.08,,,,
2014,WLD,Other OECD America,0.08,,,,
2015,WLD,Other OECD America,0.09,,,,
2016,WLD,Other OECD America,0.09,,,,
2017,WLD,Other OECD America,0.09,,,,
2018,WLD,Other OECD America,0.09,,,,
2019,WLD,Other OECD America,0.09,,,,
1991,WLD,United States,0.22,,,,
1992,WLD,United States,0.23,,,,
1993,WLD,United States,0.23,,,,
1994,WLD,United States,0.23,,,,
1995,WLD,United States,0.24,,,,
1996,WLD,United States,0.24,,,,
1997,WLD,United States,0.24,,,,
1998,WLD,United States,0.25,,,,
1999,WLD,United States,0.25,,,,
2000,WLD,United States,0.26,,,,
2001,WLD,United States,0.25,,,,
2002,WLD,United States,0.26,,,,
2003,WLD,United States,0.26,,,,
2004,WLD,United States,0.26,,,,
2005,WLD,United States,0.25,,,,
2006,WLD,United States,0.25,,,,
2007,WLD,United States,0.25,,,,
2008,WLD,United States,0.24,,,,
2009,WLD,United States,0.23,,,,
2010,WLD,United States,0.23,,,,
2011,WLD,United States,0.22,,,,
2012,WLD,United States,0.21,,,,
2013,WLD,United States,0.20,,,,
2014,WLD,United States,0.19,,,,
2015,WLD,United States,0.18,,,,
2016,WLD,United States,0.17,,,,
2017,WLD,United States,0.16,,,,
2018,WLD,United States,0.15,,,,
2019,WLD,United States,0.14,,,,
1991,CAN,Total,0.55,,,,
1992,CAN,Total,0.58,,,,
1993,CAN,Total,0.61,,,,
1994,CAN,Total,0.65,,,,
1995,CAN,Total,0.68,,,,
1996,CAN,Total,0.72,,,,
1997,CAN,Total,0.75,,,,
1998,CAN,Total,0.79,,,,
1999,CAN,Total,0.83,,,,
2000,CAN,Total,0.87,,,,
2001,CAN,Total,0.91,,,,
2002,CAN,Total,0.95,,,,
2003,CAN,Total,0.99,,,,
2004,CAN,Total,1.03,,,,
2005,CAN,Total,1.07,,,,
2006,CAN,Total,1.11,,,,
2007,CAN,Total,1.16,,,,
2008,CAN,Total,1.20,,,,
2009,CAN,Total,1.24,,,,
2010,CAN,Total,1.28,,,,
2011,CAN,Total,1.32,,,,
2012,CAN,Total,1.36,,,,
2013,CAN,Total,1.39,,,,
2014,CAN,Total,1.43,,,,
2015,CAN,Total,1.47,,,,
2016,CAN,Total,1.50,,,,
2017,CAN,Total,1.54,,,,
2018,CAN,Total,1.57,,,,
2019,CAN,Total,1.61,,,,
1991,CHN,Total,2.27,,,,
1992,CHN,Total,2.58,,,,
1993,CHN,Total,2.94,,,,
1994,CHN,Total,3.34,,,,
1995,CHN,Total,3.77,,,,
1996,CHN,Total,4.25,,,,
1997,CHN,Total,4.78,,,,
1998,CHN,Total,5.36,,,,
1999,CHN,Total,5.99,,,,
2000,CHN,Total,6.68,,,,
2001,CHN,Total,7.40,,,,
2002,CHN,Total,8.19,,,,
2003,CHN,Total,9.02,,,,
2004,CHN,Total,9.91,,,,
2005,CHN,Total,10.84,,,,
2006,CHN,Total,11.83,,,,
2007,CHN,Total,12.87,,,,
2008,CHN,Total,13.90,,,,
2009,CHN,Total,14.97,,,,
2010,CHN,Total,16.10,,,,
2011,CHN,Total,17.25,,,,
2012,CHN,Total,18.43,,,,
2013,CHN,Total,19.61,,,,
2014,CHN,Total,20.80,,,,
2015,CHN,Total,21.99,,,,
2016,CHN,Total,23.16,,,,
2017,CHN,Total,24.29,,,,
2018,CHN,Total,25.36,,,,
2019,CHN,Total,26.46,,,,
1991,IND,Total,0.26,,,,
1992,IND,Total,0.31,,,,
1993,IND,Total,0.37,,,,
1994,IND,Total,0.44,,,,
1995,IND,Total,0.51,,,,
1996,IND,Total,0.60,,,,
1997,IND,Total,0.69,,,,
1998,IND,Total,0.80,,,,
1999,IND,Total,0.91,,,,
2000,IND,Total,1.04,,,,
2001,IND,Total,1.18,,,,
2002,IND,Total,1.34,,,,
2003,IND,Total,1.50,,,,
2004,IND,Total,1.68,,,,
2005,IND,Total,1.88,,,,
2006,IND,Total,2.09,,,,
2007,IND,Total,2.31,,,,
2008,IND,Total,2.55,,,,
2009,IND,Total,2.79,,,,
2010,IND,Total,3.06,,,,
2011,IND,Total,3.35,,,,
2012,IND,Total,3.67,,,,
2013,IND,Total,4.00,,,,
2014,IND,Total,4.36,,,,
2015,IND,Total,4.73,,,,
2016,IND,Total,5.12,,,,
2017,IND,Total,5.53,,,,
2018,IND,Total,5.97,,,,
2019,IND,Total,6.41,,,,
1991,USA,Total,4.59,,,,
1992,USA,Total,4.82,,,,
1993,USA,Total,5.05,,,,
1994,USA,Total,5.28,,,,
1995,USA,Total,5.52,,,,
1996,USA,Total,5.75,,,,
1997,USA,Total,6.00,,,,
1998,USA,Total,6.25,,,,
1999,USA,Total,6.50,,,,
2000,USA,Total,6.75,,,,
2001,USA,Total,7.01,,,,
2002,USA,Total,7.26,,,,
2003,USA,Total,7.52,,,,
2004,USA,Total,7.78,,,,
2005,USA,Total,8.03,,,,
2006,USA,Total,8.28,,,,
2007,USA,Total,8.54,,,,
2008,USA,Total,8.77,,,,
2009,USA,Total,9.00,,,,
2010,USA,Total,9.23,,,,
2011,USA,Total,9.45,,,,
2012,USA,Total,9.66,,,,
2013,USA,Total,9.86,,,,
2014,USA,Total,10.05,,,,
2015,USA,Total,10.23,,,,
2016,USA,Total,10.41,,,,
2017,USA,Total,10.57,,,,
2018,USA,Total,10.72,,,,
2019,USA,Total,10.85,,,,
