year,geo,disagg,value
2009,WLD,Direct fisher income support,0.57
2010,WLD,Direct fisher income support,0.55
2011,WLD,Direct fisher income support,0.63
2012,WLD,Direct fisher income support,1.4
2013,WLD,Direct fisher income support,1.5
2014,WLD,Direct fisher income support,1.7
2015,WLD,Direct fisher income support,1.3
2016,WLD,Direct fisher income support,0.87
2017,WLD,Direct fisher income support,1.2
2018,WLD,Direct fisher income support,1.4
2019,WLD,Direct fisher income support,2.2
2020,WLD,Direct fisher income support,2.7
2021,WLD,Direct fisher income support,2.8
2022,WLD,Direct fisher income support,1.5
2000,WLD,Port and community infrastructure,0.01
2001,WLD,Port and community infrastructure,0.03
2002,WLD,Port and community infrastructure,0.03
2003,WLD,Port and community infrastructure,0.03
2004,WLD,Port and community infrastructure,0.02
2005,WLD,Port and community infrastructure,0.04
2006,WLD,Port and community infrastructure,0.06
2007,WLD,Port and community infrastructure,0.08
2008,WLD,Port and community infrastructure,0.17
2009,WLD,Port and community infrastructure,0.32
2010,WLD,Port and community infrastructure,0.34
2011,WLD,Port and community infrastructure,0.32
2012,WLD,Port and community infrastructure,0.37
2013,WLD,Port and community infrastructure,0.42
2014,WLD,Port and community infrastructure,1.2
2015,WLD,Port and community infrastructure,1.6
2016,WLD,Port and community infrastructure,1.4
2017,WLD,Port and community infrastructure,1.2
2018,WLD,Port and community infrastructure,1.1
2019,WLD,Port and community infrastructure,1.5
2020,WLD,Port and community infrastructure,1.2
2021,WLD,Port and community infrastructure,1.3
2022,WLD,Port and community infrastructure,0.87
2000,WLD,Support for education and training,0.01
2001,WLD,Support for education and training,0.01
2002,WLD,Support for education and training,0.01
2003,WLD,Support for education and training,0.01
2004,WLD,Support for education and training,0.01
2005,WLD,Support for education and training,0
2006,WLD,Support for education and training,0
2007,WLD,Support for education and training,0.01
2008,WLD,Support for education and training,0.01
2009,WLD,Support for education and training,0.01
2010,WLD,Support for education and training,0.01
2011,WLD,Support for education and training,0.03
2012,WLD,Support for education and training,0.06
2013,WLD,Support for education and training,0.12
2014,WLD,Support for education and training,0.22
2015,WLD,Support for education and training,0.24
2016,WLD,Support for education and training,0.12
2017,WLD,Support for education and training,0.09
2018,WLD,Support for education and training,0.1
2019,WLD,Support for education and training,0.13
2020,WLD,Support for education and training,0.11
2021,WLD,Support for education and training,0.1
2022,WLD,Support for education and training,0.07
2000,ARG,Total,0
2000,ARG,Direct fisher income support,0
2000,ARG,Support for education and training,0
2001,ARG,Total,0
2001,ARG,Direct fisher income support,0
2001,ARG,Support for education and training,0
2002,ARG,Total,0
2002,ARG,Direct fisher income support,0
2002,ARG,Support for education and training,0
2003,ARG,Total,0
2003,ARG,Direct fisher income support,0
2003,ARG,Support for education and training,0
2004,ARG,Total,0
2004,ARG,Direct fisher income support,0
2004,ARG,Support for education and training,0
2005,ARG,Total,0
2005,ARG,Direct fisher income support,0
2005,ARG,Support for education and training,0
2006,ARG,Total,0
2006,ARG,Direct fisher income support,0
2006,ARG,Support for education and training,0
2007,ARG,Total,0
2007,ARG,Direct fisher income support,0
2007,ARG,Support for education and training,0
2008,ARG,Total,0
2008,ARG,Direct fisher income support,0
2008,ARG,Support for education and training,0
2009,ARG,Total,0
2009,ARG,Direct fisher income support,0
2009,ARG,Support for education and training,0
2010,ARG,Total,0.11
2010,ARG,Direct fisher income support,0
2010,ARG,Support for education and training,0.11
2011,ARG,Total,8.2
2011,ARG,Support for education and training,0.22
2011,ARG,Direct fisher income support,8
2012,ARG,Total,4.9
2012,ARG,Support for education and training,0.23
2012,ARG,Direct fisher income support,4.7
2013,ARG,Total,4.7
2013,ARG,Support for education and training,0.16
2013,ARG,Direct fisher income support,4.6
2014,ARG,Total,6.6
2014,ARG,Support for education and training,0.2
2014,ARG,Direct fisher income support,6.4
2015,ARG,Total,5.3
2015,ARG,Support for education and training,0.21
2015,ARG,Direct fisher income support,5.1
2016,ARG,Total,0.04
2016,ARG,Direct fisher income support,0
2016,ARG,Support for education and training,0.04
2017,ARG,Total,0.17
2017,ARG,Direct fisher income support,0
2017,ARG,Support for education and training,0.17
2018,ARG,Total,0
2018,ARG,Direct fisher income support,0
2018,ARG,Support for education and training,0
2019,ARG,Total,0
2019,ARG,Direct fisher income support,0
2019,ARG,Support for education and training,0
2020,ARG,Total,0
2020,ARG,Direct fisher income support,0
2020,ARG,Support for education and training,0
2021,ARG,Total,0
2021,ARG,Direct fisher income support,0
2021,ARG,Support for education and training,0
2022,ARG,Total,0
2022,ARG,Direct fisher income support,0
2022,ARG,Support for education and training,0
2000,AUS,Total,0
2000,AUS,Port and community infrastructure,0
2000,AUS,Port and community infrastructure,0
2000,AUS,Direct fisher income support,0
2000,AUS,Buyback of vessel and license,0
2000,AUS,Support for education and training,0
2001,AUS,Total,0
2001,AUS,Port and community infrastructure,0
2001,AUS,Port and community infrastructure,0
2001,AUS,Direct fisher income support,0
2001,AUS,Buyback of vessel and license,0
2001,AUS,Support for education and training,0
2002,AUS,Total,0
2002,AUS,Port and community infrastructure,0
2002,AUS,Port and community infrastructure,0
2002,AUS,Direct fisher income support,0
2002,AUS,Buyback of vessel and license,0
2002,AUS,Support for education and training,0
2003,AUS,Total,0
2003,AUS,Port and community infrastructure,0
2003,AUS,Port and community infrastructure,0
2003,AUS,Direct fisher income support,0
2003,AUS,Buyback of vessel and license,0
2003,AUS,Support for education and training,0
2004,AUS,Total,0
2004,AUS,Port and community infrastructure,0
2004,AUS,Port and community infrastructure,0
2004,AUS,Direct fisher income support,0
2004,AUS,Buyback of vessel and license,0
2004,AUS,Support for education and training,0
2005,AUS,Total,0
2005,AUS,Port and community infrastructure,0
2005,AUS,Port and community infrastructure,0
2005,AUS,Direct fisher income support,0
2005,AUS,Buyback of vessel and license,0
2005,AUS,Support for education and training,0
2006,AUS,Total,0
2006,AUS,Port and community infrastructure,0
2006,AUS,Port and community infrastructure,0
2006,AUS,Direct fisher income support,0
2006,AUS,Buyback of vessel and license,0
2006,AUS,Support for education and training,0
2007,AUS,Total,0
2007,AUS,Port and community infrastructure,0
2007,AUS,Port and community infrastructure,0
2007,AUS,Direct fisher income support,0
2007,AUS,Buyback of vessel and license,0
2007,AUS,Support for education and training,0
2008,AUS,Total,0
2008,AUS,Port and community infrastructure,0
2008,AUS,Port and community infrastructure,0
2008,AUS,Direct fisher income support,0
2008,AUS,Buyback of vessel and license,0
2008,AUS,Support for education and training,0
2009,AUS,Total,13
2009,AUS,Port and community infrastructure,0
2009,AUS,Port and community infrastructure,0
2009,AUS,Direct fisher income support,0
2009,AUS,Support for education and training,0
2009,AUS,Buyback of vessel and license,13
2010,AUS,Total,2.4
2010,AUS,Port and community infrastructure,0
2010,AUS,Port and community infrastructure,0
2010,AUS,Direct fisher income support,0
2010,AUS,Support for education and training,0
2010,AUS,Buyback of vessel and license,2.4
2011,AUS,Total,8.5
2011,AUS,Port and community infrastructure,0
2011,AUS,Port and community infrastructure,0
2011,AUS,Direct fisher income support,0
2011,AUS,Support for education and training,0
2011,AUS,Buyback of vessel and license,8.5
2012,AUS,Total,5.6
2012,AUS,Port and community infrastructure,0
2012,AUS,Port and community infrastructure,0
2012,AUS,Direct fisher income support,0
2012,AUS,Support for education and training,0
2012,AUS,Buyback of vessel and license,5.6
2013,AUS,Total,20
2013,AUS,Port and community infrastructure,0
2013,AUS,Port and community infrastructure,0
2013,AUS,Direct fisher income support,0
2013,AUS,Support for education and training,0.96
2013,AUS,Buyback of vessel and license,19
2014,AUS,Total,7.9
2014,AUS,Port and community infrastructure,0
2014,AUS,Port and community infrastructure,0
2014,AUS,Direct fisher income support,0
2014,AUS,Support for education and training,0.38
2014,AUS,Buyback of vessel and license,7.5
2015,AUS,Total,27
2015,AUS,Port and community infrastructure,0
2015,AUS,Port and community infrastructure,0
2015,AUS,Direct fisher income support,0.07
2015,AUS,Support for education and training,0.62
2015,AUS,Buyback of vessel and license,26
2016,AUS,Total,3.7
2016,AUS,Port and community infrastructure,0
2016,AUS,Direct fisher income support,0.28
2016,AUS,Port and community infrastructure,0.85
2016,AUS,Support for education and training,0.86
2016,AUS,Buyback of vessel and license,1.7
2017,AUS,Total,21
2017,AUS,Port and community infrastructure,0
2017,AUS,Direct fisher income support,0.16
2017,AUS,Port and community infrastructure,0.88
2017,AUS,Support for education and training,7.7
2017,AUS,Buyback of vessel and license,12
2018,AUS,Total,12
2018,AUS,Direct fisher income support,0
2018,AUS,Port and community infrastructure,0
2018,AUS,Port and community infrastructure,0.37
2018,AUS,Support for education and training,1.5
2018,AUS,Buyback of vessel and license,10
2019,AUS,Total,2.1
2019,AUS,Port and community infrastructure,0
2019,AUS,Port and community infrastructure,0
2019,AUS,Support for education and training,0
2019,AUS,Buyback of vessel and license,0.22
2019,AUS,Direct fisher income support,1.9
2020,AUS,Total,1.5
2020,AUS,Port and community infrastructure,0
2020,AUS,Port and community infrastructure,0
2020,AUS,Support for education and training,0
2020,AUS,Buyback of vessel and license,0.3
2020,AUS,Direct fisher income support,1.2
2021,AUS,Total,10
2021,AUS,Port and community infrastructure,0
2021,AUS,Port and community infrastructure,0
2021,AUS,Direct fisher income support,0
2021,AUS,Support for education and training,0.27
2021,AUS,Buyback of vessel and license,10
2022,AUS,Total,2.7
2022,AUS,Port and community infrastructure,0
2022,AUS,Port and community infrastructure,0
2022,AUS,Support for education and training,0.25
2022,AUS,Direct fisher income support,0.6
2022,AUS,Buyback of vessel and license,1.9
2000,BEL,Total,0
2000,BEL,Port and community infrastructure,0
2000,BEL,Buyback of vessel and license,0
2000,BEL,Support for education and training,0
2001,BEL,Total,0
2001,BEL,Port and community infrastructure,0
2001,BEL,Buyback of vessel and license,0
2001,BEL,Support for education and training,0
2002,BEL,Total,0
2002,BEL,Port and community infrastructure,0
2002,BEL,Buyback of vessel and license,0
2002,BEL,Support for education and training,0
2003,BEL,Total,0
2003,BEL,Port and community infrastructure,0
2003,BEL,Buyback of vessel and license,0
2003,BEL,Support for education and training,0
2004,BEL,Total,0
2004,BEL,Port and community infrastructure,0
2004,BEL,Buyback of vessel and license,0
2004,BEL,Support for education and training,0
2005,BEL,Total,0
2005,BEL,Port and community infrastructure,0
2005,BEL,Buyback of vessel and license,0
2005,BEL,Support for education and training,0
2006,BEL,Total,0
2006,BEL,Port and community infrastructure,0
2006,BEL,Buyback of vessel and license,0
2006,BEL,Support for education and training,0
2007,BEL,Total,0
2007,BEL,Port and community infrastructure,0
2007,BEL,Buyback of vessel and license,0
2007,BEL,Support for education and training,0
2008,BEL,Total,0
2008,BEL,Port and community infrastructure,0
2008,BEL,Buyback of vessel and license,0
2008,BEL,Support for education and training,0
2009,BEL,Total,11
2009,BEL,Support for education and training,0
2009,BEL,Port and community infrastructure,0.1
2009,BEL,Buyback of vessel and license,11
2010,BEL,Total,0.4
2010,BEL,Buyback of vessel and license,0
2010,BEL,Support for education and training,0
2010,BEL,Port and community infrastructure,0.4
2011,BEL,Total,0.52
2011,BEL,Buyback of vessel and license,0
2011,BEL,Support for education and training,0
2011,BEL,Port and community infrastructure,0.52
2012,BEL,Total,2.8
2012,BEL,Buyback of vessel and license,0
2012,BEL,Port and community infrastructure,0.23
2012,BEL,Support for education and training,2.6
2013,BEL,Total,1.7
2013,BEL,Buyback of vessel and license,0
2013,BEL,Port and community infrastructure,0.36
2013,BEL,Support for education and training,1.3
2014,BEL,Total,3
2014,BEL,Buyback of vessel and license,0
2014,BEL,Support for education and training,0.25
2014,BEL,Port and community infrastructure,2.7
2015,BEL,Total,1.9
2015,BEL,Buyback of vessel and license,0
2015,BEL,Support for education and training,0.67
2015,BEL,Port and community infrastructure,1.2
2016,BEL,Total,0.06
2016,BEL,Buyback of vessel and license,0
2016,BEL,Support for education and training,0
2016,BEL,Port and community infrastructure,0.06
2017,BEL,Total,0.45
2017,BEL,Buyback of vessel and license,0
2017,BEL,Support for education and training,0
2017,BEL,Port and community infrastructure,0.45
2018,BEL,Total,1.9
2018,BEL,Buyback of vessel and license,0
2018,BEL,Support for education and training,0
2018,BEL,Port and community infrastructure,1.9
2019,BEL,Total,0
2019,BEL,Port and community infrastructure,0
2019,BEL,Buyback of vessel and license,0
2019,BEL,Support for education and training,0
2020,BEL,Total,0.06
2020,BEL,Buyback of vessel and license,0
2020,BEL,Support for education and training,0
2020,BEL,Port and community infrastructure,0.06
2021,BEL,Total,0.24
2021,BEL,Buyback of vessel and license,0
2021,BEL,Support for education and training,0
2021,BEL,Port and community infrastructure,0.24
2022,BEL,Total,0
2022,BEL,Port and community infrastructure,0
2022,BEL,Buyback of vessel and license,0
2022,BEL,Support for education and training,0
2000,BGR,Total,0
2000,BGR,Port and community infrastructure,0
2000,BGR,Buyback of vessel and license,0
2000,BGR,Support for education and training,0
2001,BGR,Total,0
2001,BGR,Port and community infrastructure,0
2001,BGR,Buyback of vessel and license,0
2001,BGR,Support for education and training,0
2002,BGR,Total,0
2002,BGR,Port and community infrastructure,0
2002,BGR,Buyback of vessel and license,0
2002,BGR,Support for education and training,0
2003,BGR,Total,0
2003,BGR,Port and community infrastructure,0
2003,BGR,Buyback of vessel and license,0
2003,BGR,Support for education and training,0
2004,BGR,Total,0
2004,BGR,Port and community infrastructure,0
2004,BGR,Buyback of vessel and license,0
2004,BGR,Support for education and training,0
2005,BGR,Total,0
2005,BGR,Port and community infrastructure,0
2005,BGR,Buyback of vessel and license,0
2005,BGR,Support for education and training,0
2006,BGR,Total,0
2006,BGR,Port and community infrastructure,0
2006,BGR,Buyback of vessel and license,0
2006,BGR,Support for education and training,0
2007,BGR,Total,0
2007,BGR,Port and community infrastructure,0
2007,BGR,Buyback of vessel and license,0
2007,BGR,Support for education and training,0
2008,BGR,Total,0
2008,BGR,Port and community infrastructure,0
2008,BGR,Buyback of vessel and license,0
2008,BGR,Support for education and training,0
2009,BGR,Total,0
2009,BGR,Port and community infrastructure,0
2009,BGR,Buyback of vessel and license,0
2009,BGR,Support for education and training,0
2010,BGR,Total,0
2010,BGR,Port and community infrastructure,0
2010,BGR,Buyback of vessel and license,0
2010,BGR,Support for education and training,0
2011,BGR,Total,2.5
2011,BGR,Port and community infrastructure,0
2011,BGR,Buyback of vessel and license,1.1
2011,BGR,Support for education and training,1.4
2012,BGR,Total,2.8
2012,BGR,Port and community infrastructure,0
2012,BGR,Buyback of vessel and license,1.3
2012,BGR,Support for education and training,1.5
2013,BGR,Total,2.6
2013,BGR,Port and community infrastructure,0
2013,BGR,Support for education and training,0.25
2013,BGR,Buyback of vessel and license,2.4
2014,BGR,Total,16
2014,BGR,Buyback of vessel and license,1.1
2014,BGR,Support for education and training,5.2
2014,BGR,Port and community infrastructure,9.2
2015,BGR,Total,18
2015,BGR,Buyback of vessel and license,0.13
2015,BGR,Port and community infrastructure,8.1
2015,BGR,Support for education and training,9.7
2016,BGR,Total,3.7
2016,BGR,Buyback of vessel and license,0
2016,BGR,Port and community infrastructure,0.09
2016,BGR,Support for education and training,3.6
2017,BGR,Total,0.61
2017,BGR,Port and community infrastructure,0
2017,BGR,Buyback of vessel and license,0.28
2017,BGR,Support for education and training,0.33
2018,BGR,Total,8.7
2018,BGR,Buyback of vessel and license,0
2018,BGR,Support for education and training,3.6
2018,BGR,Port and community infrastructure,5.1
2019,BGR,Total,12
2019,BGR,Buyback of vessel and license,0
2019,BGR,Support for education and training,3.8
2019,BGR,Port and community infrastructure,8.7
2020,BGR,Total,1.1
2020,BGR,Buyback of vessel and license,0
2020,BGR,Support for education and training,0
2020,BGR,Port and community infrastructure,1.1
2021,BGR,Total,0
2021,BGR,Port and community infrastructure,0
2021,BGR,Buyback of vessel and license,0
2021,BGR,Support for education and training,0
2022,BGR,Total,5.6
2022,BGR,Buyback of vessel and license,0
2022,BGR,Port and community infrastructure,1.2
2022,BGR,Support for education and training,4.4
2000,BRA,Total,0
2000,BRA,Port and community infrastructure,0
2000,BRA,Direct fisher income support,0
2000,BRA,Support for education and training,0
2001,BRA,Total,0
2001,BRA,Port and community infrastructure,0
2001,BRA,Direct fisher income support,0
2001,BRA,Support for education and training,0
2002,BRA,Total,0
2002,BRA,Port and community infrastructure,0
2002,BRA,Direct fisher income support,0
2002,BRA,Support for education and training,0
2003,BRA,Total,0
2003,BRA,Port and community infrastructure,0
2003,BRA,Direct fisher income support,0
2003,BRA,Support for education and training,0
2004,BRA,Total,0
2004,BRA,Port and community infrastructure,0
2004,BRA,Direct fisher income support,0
2004,BRA,Support for education and training,0
2005,BRA,Total,0
2005,BRA,Port and community infrastructure,0
2005,BRA,Direct fisher income support,0
2005,BRA,Support for education and training,0
2006,BRA,Total,0
2006,BRA,Port and community infrastructure,0
2006,BRA,Direct fisher income support,0
2006,BRA,Support for education and training,0
2007,BRA,Total,0
2007,BRA,Port and community infrastructure,0
2007,BRA,Direct fisher income support,0
2007,BRA,Support for education and training,0
2008,BRA,Total,0
2008,BRA,Port and community infrastructure,0
2008,BRA,Direct fisher income support,0
2008,BRA,Support for education and training,0
2009,BRA,Total,0
2009,BRA,Port and community infrastructure,0
2009,BRA,Direct fisher income support,0
2009,BRA,Support for education and training,0
2010,BRA,Total,0
2010,BRA,Port and community infrastructure,0
2010,BRA,Direct fisher income support,0
2010,BRA,Support for education and training,0
2011,BRA,Total,0
2011,BRA,Port and community infrastructure,0
2011,BRA,Direct fisher income support,0
2011,BRA,Support for education and training,0
2012,BRA,Total,879
2012,BRA,Support for education and training,7
2012,BRA,Port and community infrastructure,46
2012,BRA,Direct fisher income support,827
2013,BRA,Total,972
2013,BRA,Support for education and training,0.25
2013,BRA,Port and community infrastructure,64
2013,BRA,Direct fisher income support,908
2014,BRA,Total,1158
2014,BRA,Support for education and training,0.38
2014,BRA,Port and community infrastructure,125
2014,BRA,Direct fisher income support,1032
2015,BRA,Total,920
2015,BRA,Support for education and training,0.45
2015,BRA,Port and community infrastructure,155
2015,BRA,Direct fisher income support,765
2016,BRA,Total,411
2016,BRA,Support for education and training,1
2016,BRA,Port and community infrastructure,12
2016,BRA,Direct fisher income support,399
2017,BRA,Total,683
2017,BRA,Support for education and training,0.16
2017,BRA,Port and community infrastructure,8.5
2017,BRA,Direct fisher income support,674
2018,BRA,Total,712
2018,BRA,Support for education and training,0
2018,BRA,Port and community infrastructure,11
2018,BRA,Direct fisher income support,702
2019,BRA,Total,577
2019,BRA,Support for education and training,0.25
2019,BRA,Port and community infrastructure,4
2019,BRA,Direct fisher income support,573
2020,BRA,Total,648
2020,BRA,Port and community infrastructure,0
2020,BRA,Support for education and training,0
2020,BRA,Direct fisher income support,648
2021,BRA,Total,674
2021,BRA,Support for education and training,0
2021,BRA,Port and community infrastructure,6.3
2021,BRA,Direct fisher income support,668
2022,BRA,Total,731
2022,BRA,Support for education and training,0
2022,BRA,Port and community infrastructure,1.8
2022,BRA,Direct fisher income support,730
2000,CAN,Total,0
2000,CAN,Port and community infrastructure,0
2000,CAN,Port and community infrastructure,0
2000,CAN,Direct fisher income support,0
2001,CAN,Total,0
2001,CAN,Port and community infrastructure,0
2001,CAN,Port and community infrastructure,0
2001,CAN,Direct fisher income support,0
2002,CAN,Total,0
2002,CAN,Port and community infrastructure,0
2002,CAN,Port and community infrastructure,0
2002,CAN,Direct fisher income support,0
2003,CAN,Total,0
2003,CAN,Port and community infrastructure,0
2003,CAN,Port and community infrastructure,0
2003,CAN,Direct fisher income support,0
2004,CAN,Total,0
2004,CAN,Port and community infrastructure,0
2004,CAN,Port and community infrastructure,0
2004,CAN,Direct fisher income support,0
2005,CAN,Total,0
2005,CAN,Port and community infrastructure,0
2005,CAN,Port and community infrastructure,0
2005,CAN,Direct fisher income support,0
2006,CAN,Total,0
2006,CAN,Port and community infrastructure,0
2006,CAN,Port and community infrastructure,0
2006,CAN,Direct fisher income support,0
2007,CAN,Total,0
2007,CAN,Port and community infrastructure,0
2007,CAN,Port and community infrastructure,0
2007,CAN,Direct fisher income support,0
2008,CAN,Total,323
2008,CAN,Port and community infrastructure,0
2008,CAN,Port and community infrastructure,92
2008,CAN,Direct fisher income support,231
2009,CAN,Total,414
2009,CAN,Port and community infrastructure,0
2009,CAN,Port and community infrastructure,191
2009,CAN,Direct fisher income support,222
2010,CAN,Total,432
2010,CAN,Port and community infrastructure,0
2010,CAN,Port and community infrastructure,198
2010,CAN,Direct fisher income support,235
2011,CAN,Total,424
2011,CAN,Port and community infrastructure,0
2011,CAN,Port and community infrastructure,162
2011,CAN,Direct fisher income support,262
2012,CAN,Total,362
2012,CAN,Port and community infrastructure,0.59
2012,CAN,Port and community infrastructure,109
2012,CAN,Direct fisher income support,253
2013,CAN,Total,334
2013,CAN,Port and community infrastructure,0.57
2013,CAN,Port and community infrastructure,93
2013,CAN,Direct fisher income support,241
2014,CAN,Total,324
2014,CAN,Port and community infrastructure,0.71
2014,CAN,Port and community infrastructure,92
2014,CAN,Direct fisher income support,231
2015,CAN,Total,383
2015,CAN,Port and community infrastructure,0.64
2015,CAN,Port and community infrastructure,169
2015,CAN,Direct fisher income support,213
2016,CAN,Total,431
2016,CAN,Port and community infrastructure,0.61
2016,CAN,Direct fisher income support,213
2016,CAN,Port and community infrastructure,217
2017,CAN,Total,393
2017,CAN,Port and community infrastructure,0.8
2017,CAN,Port and community infrastructure,161
2017,CAN,Direct fisher income support,231
2018,CAN,Total,360
2018,CAN,Port and community infrastructure,0.71
2018,CAN,Port and community infrastructure,130
2018,CAN,Direct fisher income support,230
2019,CAN,Total,404
2019,CAN,Port and community infrastructure,0.68
2019,CAN,Port and community infrastructure,174
2019,CAN,Direct fisher income support,229
2020,CAN,Total,460
2020,CAN,Port and community infrastructure,0.78
2020,CAN,Port and community infrastructure,121
2020,CAN,Direct fisher income support,338
2021,CAN,Total,429
2021,CAN,Port and community infrastructure,0.92
2021,CAN,Port and community infrastructure,119
2021,CAN,Direct fisher income support,309
2022,CAN,Total,482
2022,CAN,Port and community infrastructure,0.92
2022,CAN,Port and community infrastructure,186
2022,CAN,Direct fisher income support,296
2000,CHL,Total,0
2000,CHL,Port and community infrastructure,0
2000,CHL,Support for education and training,0
2001,CHL,Total,0
2001,CHL,Port and community infrastructure,0
2001,CHL,Support for education and training,0
2002,CHL,Total,0
2002,CHL,Port and community infrastructure,0
2002,CHL,Support for education and training,0
2003,CHL,Total,0
2003,CHL,Port and community infrastructure,0
2003,CHL,Support for education and training,0
2004,CHL,Total,0
2004,CHL,Port and community infrastructure,0
2004,CHL,Support for education and training,0
2005,CHL,Total,0
2005,CHL,Port and community infrastructure,0
2005,CHL,Support for education and training,0
2006,CHL,Total,0
2006,CHL,Port and community infrastructure,0
2006,CHL,Support for education and training,0
2007,CHL,Total,0
2007,CHL,Port and community infrastructure,0
2007,CHL,Support for education and training,0
2008,CHL,Total,0
2008,CHL,Port and community infrastructure,0
2008,CHL,Support for education and training,0
2009,CHL,Total,0
2009,CHL,Port and community infrastructure,0
2009,CHL,Support for education and training,0
2010,CHL,Total,2.9
2010,CHL,Support for education and training,0.79
2010,CHL,Port and community infrastructure,2.1
2011,CHL,Total,2.2
2011,CHL,Port and community infrastructure,0.99
2011,CHL,Support for education and training,1.2
2012,CHL,Total,6.8
2012,CHL,Support for education and training,1.5
2012,CHL,Port and community infrastructure,5.3
2013,CHL,Total,2.8
2013,CHL,Support for education and training,1.2
2013,CHL,Port and community infrastructure,1.6
2014,CHL,Total,2.7
2014,CHL,Port and community infrastructure,1.2
2014,CHL,Support for education and training,1.5
2015,CHL,Total,10
2015,CHL,Support for education and training,5.1
2015,CHL,Port and community infrastructure,5.2
2016,CHL,Total,10
2016,CHL,Support for education and training,2.4
2016,CHL,Port and community infrastructure,7.9
2017,CHL,Total,9.3
2017,CHL,Support for education and training,2
2017,CHL,Port and community infrastructure,7.3
2018,CHL,Total,10
2018,CHL,Support for education and training,2.8
2018,CHL,Port and community infrastructure,7.2
2019,CHL,Total,5
2019,CHL,Port and community infrastructure,2.4
2019,CHL,Support for education and training,2.6
2020,CHL,Total,2
2020,CHL,Support for education and training,0
2020,CHL,Port and community infrastructure,2
2021,CHL,Total,3.4
2021,CHL,Support for education and training,0
2021,CHL,Port and community infrastructure,3.4
2022,CHL,Total,2.2
2022,CHL,Support for education and training,0
2022,CHL,Port and community infrastructure,2.2
2000,CHN,Total,0
2000,CHN,Port and community infrastructure,0
2000,CHN,Port and community infrastructure,0
2000,CHN,Direct fisher income support,0
2000,CHN,Buyback of vessel and license,0
2001,CHN,Total,0
2001,CHN,Port and community infrastructure,0
2001,CHN,Port and community infrastructure,0
2001,CHN,Direct fisher income support,0
2001,CHN,Buyback of vessel and license,0
2002,CHN,Total,0
2002,CHN,Port and community infrastructure,0
2002,CHN,Port and community infrastructure,0
2002,CHN,Direct fisher income support,0
2002,CHN,Buyback of vessel and license,0
2003,CHN,Total,0
2003,CHN,Port and community infrastructure,0
2003,CHN,Port and community infrastructure,0
2003,CHN,Direct fisher income support,0
2003,CHN,Buyback of vessel and license,0
2004,CHN,Total,0
2004,CHN,Port and community infrastructure,0
2004,CHN,Port and community infrastructure,0
2004,CHN,Direct fisher income support,0
2004,CHN,Buyback of vessel and license,0
2005,CHN,Total,0
2005,CHN,Port and community infrastructure,0
2005,CHN,Port and community infrastructure,0
2005,CHN,Direct fisher income support,0
2005,CHN,Buyback of vessel and license,0
2006,CHN,Total,0
2006,CHN,Port and community infrastructure,0
2006,CHN,Port and community infrastructure,0
2006,CHN,Direct fisher income support,0
2006,CHN,Buyback of vessel and license,0
2007,CHN,Total,0
2007,CHN,Port and community infrastructure,0
2007,CHN,Port and community infrastructure,0
2007,CHN,Direct fisher income support,0
2007,CHN,Buyback of vessel and license,0
2008,CHN,Total,0
2008,CHN,Port and community infrastructure,0
2008,CHN,Port and community infrastructure,0
2008,CHN,Direct fisher income support,0
2008,CHN,Buyback of vessel and license,0
2009,CHN,Total,53
