year,geo,disagg_type,disagg,value
2024,LTU,All,Total,1
2023,LKA,All,Total,1
2024,LKA,All,Total,1
2019,KOR,All,Total,1
2020,KOR,All,Total,1
2021,KOR,All,Total,1
2022,KOR,All,Total,1
2023,KOR,All,Total,1
2024,KOR,All,Total,1
2023,KEN,All,Total,1
2024,KEN,All,Total,1
2024,KAZ,All,Total,1
2017,JPN,All,Total,1
2018,JPN,All,Total,1
2019,JPN,All,Total,1
2020,JPN,All,Total,1
2021,JPN,All,Total,1
2022,JPN,All,Total,1
2023,JPN,All,Total,1
2024,JPN,All,Total,1
2023,ISR,All,Total,1
2024,ISR,All,Total,1
2024,ISL,All,Total,1
2023,IRL,All,Total,1
2024,IRL,All,Total,1
2023,IND,All,Total,1
2024,IND,All,Total,1
2023,IDN,All,Total,1
2024,IDN,All,Total,1
2021,HUN,All,Total,1
2022,HUN,All,Total,1
2023,HUN,All,Total,1
2024,HUN,All,Total,1
2022,HRV,All,Total,1
2023,HRV,All,Total,1
2024,HRV,All,Total,1
2021,GBR,All,Total,1
2022,GBR,All,Total,1
2023,GBR,All,Total,1
2024,GBR,All,Total,1
2018,FRA,All,Total,1
2019,FRA,All,Total,1
2020,FRA,All,Total,1
2021,FRA,All,Total,1
2022,FRA,All,Total,1
2023,FRA,All,Total,1
2024,FRA,All,Total,1
2020,EUU,All,Total,1
2021,EUU,All,Total,1
2022,EUU,All,Total,1
2023,EUU,All,Total,1
2024,EUU,All,Total,1
2023,EST,All,Total,1
2024,EST,All,Total,1
2020,ESP,All,Total,1
2021,ESP,All,Total,1
2022,ESP,All,Total,1
2023,ESP,All,Total,1
2024,ESP,All,Total,1
2024,EGY,All,Total,1
2023,ECU,All,Total,1
2024,ECU,All,Total,1
2023,DZA,All,Total,1
2024,DZA,All,Total,1
2021,DNK,All,Total,1
2022,DNK,All,Total,1
2023,DNK,All,Total,1
2024,DNK,All,Total,1
2020,DEU,All,Total,1
2021,DEU,All,Total,1
2022,DEU,All,Total,1
2023,DEU,All,Total,1
2024,DEU,All,Total,1
2021,CZE,All,Total,1
2022,CZE,All,Total,1
2023,CZE,All,Total,1
2024,CZE,All,Total,1
2022,CRI,All,Total,1
2023,CRI,All,Total,1
2024,CRI,All,Total,1
2021,COL,All,Total,1
2022,COL,All,Total,1
2023,COL,All,Total,1
2024,COL,All,Total,1
2022,CHN,All,Total,1
2023,CHN,All,Total,1
2024,CHN,All,Total,1
2020,CHL,All,Total,1
2021,CHL,All,Total,1
2022,CHL,All,Total,1
2023,CHL,All,Total,1
2024,CHL,All,Total,1
2020,CAN,All,Total,1
2021,CAN,All,Total,1
2022,CAN,All,Total,1
2023,CAN,All,Total,1
2024,CAN,All,Total,1
2023,BTN,All,Total,1
2024,BTN,All,Total,1
2023,BRA,All,Total,1
2024,BRA,All,Total,1
2023,BGR,All,Total,1
2024,BGR,All,Total,1
2021,BEL,All,Total,1
2022,BEL,All,Total,1
2023,BEL,All,Total,1
2024,BEL,All,Total,1
2022,AUT,All,Total,1
2023,AUT,All,Total,1
2024,AUT,All,Total,1
2019,AUS,All,Total,1
2020,AUS,All,Total,1
2021,AUS,All,Total,1
2022,AUS,All,Total,1
2023,AUS,All,Total,1
2024,AUS,All,Total,1
2023,ARG,All,Total,1
2024,ARG,All,Total,1
2023,ARE,All,Total,1
2024,ARE,All,Total,1
2024,USA,Demand creation,In force,2
2024,USA,Demand creation,Announced,1
2024,UAE,Demand creation,Announced,1
2024,SWE,Demand creation,In force,1
2024,SGP,Demand creation,In force,1
2024,NLD,Demand creation,Announced,2
2024,LTU,Demand creation,In force,1
2024,KOR,Demand creation,In force,1
2024,JPN,Demand creation,In force,2
2024,ITA,Demand creation,Announced,2
2024,IND,Demand creation,Announced,2
2024,GBR,Demand creation,In force,1
2024,GBR,Demand creation,Announced,1
2024,FRA,Demand creation,Announced,1
2024,ESP,Demand creation,In force,1
2024,DEU,Demand creation,In force,1
2024,DEU,Demand creation,Announced,2
2024,CHN,Demand creation,In force,1
2024,CHL,Demand creation,Announced,1
2023,AUS,Demand creation,In force,1
2024,ZAF,Mitigate investment risks,Announced,1
2024,SWE,Mitigate investment risks,In force,1
2024,PRT,Mitigate investment risks,In force,1
2024,POL,Mitigate investment risks,In force,1
2024,PHL,Mitigate investment risks,Announced,1
2024,OMN,Mitigate investment risks,In force,1
2024,NLD,Mitigate investment risks,In force,2
2024,MRT,Mitigate investment risks,Announced,1
2024,MAR,Mitigate investment risks,Announced,2
2024,KOR,Mitigate investment risks,Announced,1
2024,KEN,Mitigate investment risks,In force,1
2024,JPN,Mitigate investment risks,In force,2
2024,JPN,Mitigate investment risks,In force,1
2024,JPN,Mitigate investment risks,Announced,1
2024,ITA,Mitigate investment risks,Announced,3
2024,IND,Mitigate investment risks,In force,3
2024,GBR,Mitigate investment risks,In force,1
2024,FRA,Mitigate investment risks,In force,1
2024,FRA,Mitigate investment risks,Announced,1
2024,FIN,Mitigate investment risks,In force,1
2024,EUU,Mitigate investment risks,In force,3
2024,EUU,Mitigate investment risks,Announced,2
2024,ESP,Mitigate investment risks,In force,3
2024,ESP,Mitigate investment risks,Announced,1
2024,EGY,Mitigate investment risks,In force,1
2024,EGY,Mitigate investment risks,Announced,1
2024,DNK,Mitigate investment risks,In force,1
2024,DEU,Mitigate investment risks,In force,2
2024,CHN,Mitigate investment risks,In force,1
2024,CHN,Mitigate investment risks,Announced,1
2024,CHL,Mitigate investment risks,In force,1
2024,CAN,Mitigate investment risks,Announced,1
2024,BRA,Mitigate investment risks,In force,1
2024,AUS,Mitigate investment risks,In force,1
2024,AUS,Mitigate investment risks,In force,1
2024,AUS,Mitigate investment risks,Announced,1
2024,USA,Promote RD&D,In force,4
2024,POL,Promote RD&D,In force,1
2024,PHL,Promote RD&D,In force,1
2024,NOR,Promote RD&D,In force,1
2024,NLD,Promote RD&D,In force,1
2024,JPN,Promote RD&D,In force,1
2024,IND,Promote RD&D,In force,4
2024,GBR,Promote RD&D,In force,2
2024,EUU,Promote RD&D,In force,1
2024,CHN,Promote RD&D,In force,2
2024,AUS,Promote RD&D,In force,1
2024,ZAF,"Support regulations, standards and certificates",In force,1
2024,USA,"Support regulations, standards and certificates",In force,4
2024,POL,"Support regulations, standards and certificates",In force,1
2024,PHL,"Support regulations, standards and certificates",In force,1
2024,NOR,"Support regulations, standards and certificates",In force,1
2024,NLD,"Support regulations, standards and certificates",In force,1
2024,MYS,"Support regulations, standards and certificates",In force,1
2024,LTU,"Support regulations, standards and certificates",In force,1
2024,KAZ,"Support regulations, standards and certificates",In force,1
2024,ISR,"Support regulations, standards and certificates",In force,1
2024,ISL,"Support regulations, standards and certificates",In force,1
2024,IRL,"Support regulations, standards and certificates",In force,1
2024,IDN,"Support regulations, standards and certificates",In force,1
2024,GBR,"Support regulations, standards and certificates",In force,2
2024,EST,"Support regulations, standards and certificates",In force,1
2024,EGY,"Support regulations, standards and certificates",In force,1
2024,BTN,"Support regulations, standards and certificates",In force,1
2024,BGR,"Support regulations, standards and certificates",In force,1
2024,ARG,"Support regulations, standards and certificates",In force,1
