year,geo,disagg,value
1996,ARG,Voice and Accountability,0.39
1998,ARG,Voice and Accountability,0.31
2000,ARG,Voice and Accountability,0.42
2002,ARG,Voice and Accountability,0.26
2003,ARG,Voice and Accountability,0.35
2004,ARG,Voice and Accountability,0.36
2005,ARG,Voice and Accountability,0.27
2006,ARG,Voice and Accountability,0.4
2007,ARG,Voice and Accountability,0.45
2008,ARG,Voice and Accountability,0.36
2009,ARG,Voice and Accountability,0.28
2010,ARG,Voice and Accountability,0.36
2011,ARG,Voice and Accountability,0.34
2012,ARG,Voice and Accountability,0.3
2013,ARG,Voice and Accountability,0.28
2014,ARG,Voice and Accountability,0.35
2015,ARG,Voice and Accountability,0.41
2016,ARG,Voice and Accountability,0.49
2017,ARG,Voice and Accountability,0.53
2018,ARG,Voice and Accountability,0.53
2019,ARG,Voice and Accountability,0.57
2020,ARG,Voice and Accountability,0.59
1996,ARM,Voice and Accountability,-0.57
1998,ARM,Voice and Accountability,-0.34
2000,ARM,Voice and Accountability,-0.37
2002,ARM,Voice and Accountability,-0.44
2003,ARM,Voice and Accountability,-0.47
2004,ARM,Voice and Accountability,-0.57
2005,ARM,Voice and Accountability,-0.59
2006,ARM,Voice and Accountability,-0.74
2007,ARM,Voice and Accountability,-0.76
2008,ARM,Voice and Accountability,-0.86
2009,ARM,Voice and Accountability,-0.88
2010,ARM,Voice and Accountability,-0.85
2011,ARM,Voice and Accountability,-0.69
2012,ARM,Voice and Accountability,-0.57
2013,ARM,Voice and Accountability,-0.59
2014,ARM,Voice and Accountability,-0.56
2015,ARM,Voice and Accountability,-0.54
2016,ARM,Voice and Accountability,-0.58
2017,ARM,Voice and Accountability,-0.56
2018,ARM,Voice and Accountability,-0.14
2019,ARM,Voice and Accountability,0.06
2020,ARM,Voice and Accountability,0.04
1996,ASM,Voice and Accountability,
1998,ASM,Voice and Accountability,
2000,ASM,Voice and Accountability,
2002,ASM,Voice and Accountability,
2003,ASM,Voice and Accountability,
2004,ASM,Voice and Accountability,0.5
2005,ASM,Voice and Accountability,0.65
2006,ASM,Voice and Accountability,0.55
2007,ASM,Voice and Accountability,0.97
2008,ASM,Voice and Accountability,0.97
2009,ASM,Voice and Accountability,0.96
2010,ASM,Voice and Accountability,0.99
2011,ASM,Voice and Accountability,1.01
2012,ASM,Voice and Accountability,1.03
2013,ASM,Voice and Accountability,1
2014,ASM,Voice and Accountability,
2015,ASM,Voice and Accountability,
2016,ASM,Voice and Accountability,
2017,ASM,Voice and Accountability,
2018,ASM,Voice and Accountability,1.46
2019,ASM,Voice and Accountability,1.27
2020,ASM,Voice and Accountability,1.06
1996,ATG,Voice and Accountability,0.33
1998,ATG,Voice and Accountability,0.34
2000,ATG,Voice and Accountability,0.39
2002,ATG,Voice and Accountability,0.34
2003,ATG,Voice and Accountability,0.32
2004,ATG,Voice and Accountability,0.57
2005,ATG,Voice and Accountability,0.53
2006,ATG,Voice and Accountability,0.63
2007,ATG,Voice and Accountability,0.54
2008,ATG,Voice and Accountability,0.57
2009,ATG,Voice and Accountability,0.59
2010,ATG,Voice and Accountability,0.5
2011,ATG,Voice and Accountability,0.51
2012,ATG,Voice and Accountability,0.64
2013,ATG,Voice and Accountability,0.62
2014,ATG,Voice and Accountability,0.56
2015,ATG,Voice and Accountability,0.59
2016,ATG,Voice and Accountability,0.63
2017,ATG,Voice and Accountability,0.61
2018,ATG,Voice and Accountability,0.57
2019,ATG,Voice and Accountability,0.73
2020,ATG,Voice and Accountability,0.74
1996,AUS,Voice and Accountability,1.44
1998,AUS,Voice and Accountability,1.41
2000,AUS,Voice and Accountability,1.47
2002,AUS,Voice and Accountability,1.41
2003,AUS,Voice and Accountability,1.44
2004,AUS,Voice and Accountability,1.5
2005,AUS,Voice and Accountability,1.51
2006,AUS,Voice and Accountability,1.38
2007,AUS,Voice and Accountability,1.37
2008,AUS,Voice and Accountability,1.37
2009,AUS,Voice and Accountability,1.38
2010,AUS,Voice and Accountability,1.42
2011,AUS,Voice and Accountability,1.45
2012,AUS,Voice and Accountability,1.5
2013,AUS,Voice and Accountability,1.44
2014,AUS,Voice and Accountability,1.36
2015,AUS,Voice and Accountability,1.36
2016,AUS,Voice and Accountability,1.35
2017,AUS,Voice and Accountability,1.38
2018,AUS,Voice and Accountability,1.38
2019,AUS,Voice and Accountability,1.27
2020,AUS,Voice and Accountability,1.3
1996,AUT,Voice and Accountability,1.45
1998,AUT,Voice and Accountability,1.35
2000,AUT,Voice and Accountability,1.32
2002,AUT,Voice and Accountability,1.31
2003,AUT,Voice and Accountability,1.34
2004,AUT,Voice and Accountability,1.48
2005,AUT,Voice and Accountability,1.38
2006,AUT,Voice and Accountability,1.37
2007,AUT,Voice and Accountability,1.37
2008,AUT,Voice and Accountability,1.36
2009,AUT,Voice and Accountability,1.39
2010,AUT,Voice and Accountability,1.43
2011,AUT,Voice and Accountability,1.4
2012,AUT,Voice and Accountability,1.45
2013,AUT,Voice and Accountability,1.46
2014,AUT,Voice and Accountability,1.39
2015,AUT,Voice and Accountability,1.38
2016,AUT,Voice and Accountability,1.34
2017,AUT,Voice and Accountability,1.39
2018,AUT,Voice and Accountability,1.39
2019,AUT,Voice and Accountability,1.34
2020,AUT,Voice and Accountability,1.4
1996,AZE,Voice and Accountability,-1.12
1998,AZE,Voice and Accountability,-1.02
2000,AZE,Voice and Accountability,-0.91
2002,AZE,Voice and Accountability,-0.98
2003,AZE,Voice and Accountability,-1.04
2004,AZE,Voice and Accountability,-1.06
2005,AZE,Voice and Accountability,-1.12
2006,AZE,Voice and Accountability,-1.28
2007,AZE,Voice and Accountability,-1.23
2008,AZE,Voice and Accountability,-1.33
2009,AZE,Voice and Accountability,-1.26
2010,AZE,Voice and Accountability,-1.3
2011,AZE,Voice and Accountability,-1.3
2012,AZE,Voice and Accountability,-1.3
2013,AZE,Voice and Accountability,-1.4
2014,AZE,Voice and Accountability,-1.48
2015,AZE,Voice and Accountability,-1.55
2016,AZE,Voice and Accountability,-1.56
2017,AZE,Voice and Accountability,-1.56
2018,AZE,Voice and Accountability,-1.51
2019,AZE,Voice and Accountability,-1.53
2020,AZE,Voice and Accountability,-1.55
1996,BDI,Voice and Accountability,-1.55
1998,BDI,Voice and Accountability,-1.44
2000,BDI,Voice and Accountability,-1.49
2002,BDI,Voice and Accountability,-1.16
2003,BDI,Voice and Accountability,-1.18
2004,BDI,Voice and Accountability,-1.28
2005,BDI,Voice and Accountability,-0.63
2006,BDI,Voice and Accountability,-0.72
2007,BDI,Voice and Accountability,-0.71
2008,BDI,Voice and Accountability,-0.69
2009,BDI,Voice and Accountability,-0.69
2010,BDI,Voice and Accountability,-0.94
2011,BDI,Voice and Accountability,-0.93
2012,BDI,Voice and Accountability,-0.89
2013,BDI,Voice and Accountability,-0.95
2014,BDI,Voice and Accountability,-1.04
2015,BDI,Voice and Accountability,-1.27
2016,BDI,Voice and Accountability,-1.56
2017,BDI,Voice and Accountability,-1.58
2018,BDI,Voice and Accountability,-1.67
2019,BDI,Voice and Accountability,-1.72
2020,BDI,Voice and Accountability,-1.54
1996,BEL,Voice and Accountability,1.43
1998,BEL,Voice and Accountability,1.34
2000,BEL,Voice and Accountability,1.37
2002,BEL,Voice and Accountability,1.38
2003,BEL,Voice and Accountability,1.48
2004,BEL,Voice and Accountability,1.44
2005,BEL,Voice and Accountability,1.42
2006,BEL,Voice and Accountability,1.34
2007,BEL,Voice and Accountability,1.36
2008,BEL,Voice and Accountability,1.32
2009,BEL,Voice and Accountability,1.35
2010,BEL,Voice and Accountability,1.36
2011,BEL,Voice and Accountability,1.33
2012,BEL,Voice and Accountability,1.35
2013,BEL,Voice and Accountability,1.37
2014,BEL,Voice and Accountability,1.37
2015,BEL,Voice and Accountability,1.39
2016,BEL,Voice and Accountability,1.38
2017,BEL,Voice and Accountability,1.34
2018,BEL,Voice and Accountability,1.32
2019,BEL,Voice and Accountability,1.31
2020,BEL,Voice and Accountability,1.28
1996,BEN,Voice and Accountability,0.26
1998,BEN,Voice and Accountability,0.43
2000,BEN,Voice and Accountability,0.41
2002,BEN,Voice and Accountability,0.05
2003,BEN,Voice and Accountability,0.19
2004,BEN,Voice and Accountability,0.05
2005,BEN,Voice and Accountability,-0.03
2006,BEN,Voice and Accountability,0.36
2007,BEN,Voice and Accountability,0.37
2008,BEN,Voice and Accountability,0.34
2009,BEN,Voice and Accountability,0.34
2010,BEN,Voice and Accountability,0.31
2011,BEN,Voice and Accountability,0.17
2012,BEN,Voice and Accountability,0.12
2013,BEN,Voice and Accountability,0.16
2014,BEN,Voice and Accountability,0.27
2015,BEN,Voice and Accountability,0.3
2016,BEN,Voice and Accountability,0.41
2017,BEN,Voice and Accountability,0.38
2018,BEN,Voice and Accountability,0.24
2019,BEN,Voice and Accountability,0.07
2020,BEN,Voice and Accountability,-0.08
1996,BFA,Voice and Accountability,-0.53
1998,BFA,Voice and Accountability,-0.4
2000,BFA,Voice and Accountability,-0.23
2002,BFA,Voice and Accountability,-0.39
2003,BFA,Voice and Accountability,-0.31
2004,BFA,Voice and Accountability,-0.43
2005,BFA,Voice and Accountability,-0.45
2006,BFA,Voice and Accountability,-0.34
2007,BFA,Voice and Accountability,-0.31
2008,BFA,Voice and Accountability,-0.28
2009,BFA,Voice and Accountability,-0.29
2010,BFA,Voice and Accountability,-0.25
2011,BFA,Voice and Accountability,-0.28
2012,BFA,Voice and Accountability,-0.3
2013,BFA,Voice and Accountability,-0.26
2014,BFA,Voice and Accountability,-0.35
2015,BFA,Voice and Accountability,-0.11
2016,BFA,Voice and Accountability,0.01
2017,BFA,Voice and Accountability,0.07
2018,BFA,Voice and Accountability,-0.07
2019,BFA,Voice and Accountability,-0.2
2020,BFA,Voice and Accountability,-0.17
1996,BGD,Voice and Accountability,-0.06
1998,BGD,Voice and Accountability,-0.09
2000,BGD,Voice and Accountability,-0.23
2002,BGD,Voice and Accountability,-0.43
2003,BGD,Voice and Accountability,-0.55
2004,BGD,Voice and Accountability,-0.67
2005,BGD,Voice and Accountability,-0.57
2006,BGD,Voice and Accountability,-0.45
2007,BGD,Voice and Accountability,-0.57
2008,BGD,Voice and Accountability,-0.44
2009,BGD,Voice and Accountability,-0.29
2010,BGD,Voice and Accountability,-0.27
2011,BGD,Voice and Accountability,-0.32
2012,BGD,Voice and Accountability,-0.4
2013,BGD,Voice and Accountability,-0.41
2014,BGD,Voice and Accountability,-0.47
2015,BGD,Voice and Accountability,-0.51
2016,BGD,Voice and Accountability,-0.58
2017,BGD,Voice and Accountability,-0.62
2018,BGD,Voice and Accountability,-0.75
2019,BGD,Voice and Accountability,-0.74
2020,BGD,Voice and Accountability,-0.77
1996,ANT,Voice and Accountability,0.43
1998,ANT,Voice and Accountability,0.44
2000,ANT,Voice and Accountability,0.46
2002,ANT,Voice and Accountability,0.53
2003,ANT,Voice and Accountability,0.55
2004,ANT,Voice and Accountability,0.57
2005,ANT,Voice and Accountability,0.59
2006,ANT,Voice and Accountability,0.58
2007,ANT,Voice and Accountability,0.69
2008,ANT,Voice and Accountability,0.58
2009,ANT,Voice and Accountability,0.56
2010,ANT,Voice and Accountability,0.53
2011,ANT,Voice and Accountability,0.45
2012,ANT,Voice and Accountability,0.4
2013,ANT,Voice and Accountability,0.34
2014,ANT,Voice and Accountability,0.37
2015,ANT,Voice and Accountability,0.43
2016,ANT,Voice and Accountability,0.4
2017,ANT,Voice and Accountability,0.43
2018,ANT,Voice and Accountability,0.36
2019,ANT,Voice and Accountability,0.36
2020,ANT,Voice and Accountability,0.26
1996,BHR,Voice and Accountability,-0.72
1998,BHR,Voice and Accountability,-1.07
2000,BHR,Voice and Accountability,-1.06
2002,BHR,Voice and Accountability,-0.57
2003,BHR,Voice and Accountability,-0.59
2004,BHR,Voice and Accountability,-0.56
2005,BHR,Voice and Accountability,-0.74
2006,BHR,Voice and Accountability,-0.9
2007,BHR,Voice and Accountability,-0.86
2008,BHR,Voice and Accountability,-0.87
2009,BHR,Voice and Accountability,-0.79
2010,BHR,Voice and Accountability,-0.97
2011,BHR,Voice and Accountability,-1.22
2012,BHR,Voice and Accountability,-1.32
2013,BHR,Voice and Accountability,-1.32
2014,BHR,Voice and Accountability,-1.31
2015,BHR,Voice and Accountability,-1.31
2016,BHR,Voice and Accountability,-1.37
2017,BHR,Voice and Accountability,-1.39
2018,BHR,Voice and Accountability,-1.42
2019,BHR,Voice and Accountability,-1.43
2020,BHR,Voice and Accountability,-1.46
1996,BHS,Voice and Accountability,1.1
1998,BHS,Voice and Accountability,1.16
2000,BHS,Voice and Accountability,1.2
2002,BHS,Voice and Accountability,1.19
2003,BHS,Voice and Accountability,1.03
2004,BHS,Voice and Accountability,0.98
2005,BHS,Voice and Accountability,0.94
2006,BHS,Voice and Accountability,1.02
2007,BHS,Voice and Accountability,1.1
2008,BHS,Voice and Accountability,1.12
2009,BHS,Voice and Accountability,1.01
2010,BHS,Voice and Accountability,0.99
2011,BHS,Voice and Accountability,0.96
2012,BHS,Voice and Accountability,0.93
2013,BHS,Voice and Accountability,0.92
2014,BHS,Voice and Accountability,1.05
2015,BHS,Voice and Accountability,0.95
2016,BHS,Voice and Accountability,0.85
2017,BHS,Voice and Accountability,0.85
2018,BHS,Voice and Accountability,0.76
2019,BHS,Voice and Accountability,0.91
2020,BHS,Voice and Accountability,0.92
1996,BIH,Voice and Accountability,-0.1
1998,BIH,Voice and Accountability,-0.01
2000,BIH,Voice and Accountability,-0.11
2002,BIH,Voice and Accountability,-0.09
2003,BIH,Voice and Accountability,0.21
2004,BIH,Voice and Accountability,0.17
2005,BIH,Voice and Accountability,0.21
2006,BIH,Voice and Accountability,0.19
2007,BIH,Voice and Accountability,0.13
2008,BIH,Voice and Accountability,0.02
2009,BIH,Voice and Accountability,0
2010,BIH,Voice and Accountability,-0.08
2011,BIH,Voice and Accountability,-0.16
2012,BIH,Voice and Accountability,-0.1
2013,BIH,Voice and Accountability,-0.12
2014,BIH,Voice and Accountability,-0.07
2015,BIH,Voice and Accountability,-0.1
2016,BIH,Voice and Accountability,-0.13
2017,BIH,Voice and Accountability,-0.21
2018,BIH,Voice and Accountability,-0.27
2019,BIH,Voice and Accountability,-0.24
2020,BIH,Voice and Accountability,-0.32
1996,BLR,Voice and Accountability,-0.82
1998,BLR,Voice and Accountability,-0.77
2000,BLR,Voice and Accountability,-1.31
2002,BLR,Voice and Accountability,-1.45
2003,BLR,Voice and Accountability,-1.46
2004,BLR,Voice and Accountability,-1.6
2005,BLR,Voice and Accountability,-1.77
2006,BLR,Voice and Accountability,-1.75
2007,BLR,Voice and Accountability,-1.7
2008,BLR,Voice and Accountability,-1.59
2009,BLR,Voice and Accountability,-1.55
2010,BLR,Voice and Accountability,-1.56
2011,BLR,Voice and Accountability,-1.66
2012,BLR,Voice and Accountability,-1.57
2013,BLR,Voice and Accountability,-1.54
2014,BLR,Voice and Accountability,-1.44
2015,BLR,Voice and Accountability,-1.47
2016,BLR,Voice and Accountability,-1.34
2017,BLR,Voice and Accountability,-1.36
2018,BLR,Voice and Accountability,-1.37
2019,BLR,Voice and Accountability,-1.41
2020,BLR,Voice and Accountability,-1.46
1996,BLZ,Voice and Accountability,0.82
1998,BLZ,Voice and Accountability,0.88
2000,BLZ,Voice and Accountability,0.98
2002,BLZ,Voice and Accountability,0.8
2003,BLZ,Voice and Accountability,0.84
2004,BLZ,Voice and Accountability,0.74
2005,BLZ,Voice and Accountability,0.69
2006,BLZ,Voice and Accountability,0.54
2007,BLZ,Voice and Accountability,0.53
2008,BLZ,Voice and Accountability,0.65
2009,BLZ,Voice and Accountability,0.74
2010,BLZ,Voice and Accountability,0.69
2011,BLZ,Voice and Accountability,0.7
2012,BLZ,Voice and Accountability,0.7
2013,BLZ,Voice and Accountability,0.71
2014,BLZ,Voice and Accountability,0.52
2015,BLZ,Voice and Accountability,0.58
2016,BLZ,Voice and Accountability,0.57
2017,BLZ,Voice and Accountability,0.57
2018,BLZ,Voice and Accountability,0.42
2019,BLZ,Voice and Accountability,0.51
2020,BLZ,Voice and Accountability,0.53
1996,BMU,Voice and Accountability,1.18
1998,BMU,Voice and Accountability,1.17
2000,BMU,Voice and Accountability,0.94
2002,BMU,Voice and Accountability,1.13
2003,BMU,Voice and Accountability,1.2
2004,BMU,Voice and Accountability,1.13
2005,BMU,Voice and Accountability,1.15
2006,BMU,Voice and Accountability,1.02
2007,BMU,Voice and Accountability,0.97
2008,BMU,Voice and Accountability,0.97
2009,BMU,Voice and Accountability,0.96
2010,BMU,Voice and Accountability,0.99
2011,BMU,Voice and Accountability,1.01
2012,BMU,Voice and Accountability,1.03
2013,BMU,Voice and Accountability,1
2014,BMU,Voice and Accountability,
2015,BMU,Voice and Accountability,
2016,BMU,Voice and Accountability,
2017,BMU,Voice and Accountability,
2018,BMU,Voice and Accountability,
2019,BMU,Voice and Accountability,
2020,BMU,Voice and Accountability,
1996,BOL,Voice and Accountability,0.16
1998,BOL,Voice and Accountability,0.35
2000,BOL,Voice and Accountability,0.19
2002,BOL,Voice and Accountability,0.14
2003,BOL,Voice and Accountability,-0.06
2004,BOL,Voice and Accountability,-0.17
2005,BOL,Voice and Accountability,-0.16
2006,BOL,Voice and Accountability,0.08
2007,BOL,Voice and Accountability,0.04
2008,BOL,Voice and Accountability,0
2009,BOL,Voice and Accountability,0.01
2010,BOL,Voice and Accountability,-0.04
2011,BOL,Voice and Accountability,-0.07
2012,BOL,Voice and Accountability,-0.08
2013,BOL,Voice and Accountability,-0.07
2014,BOL,Voice and Accountability,-0.03
2015,BOL,Voice and Accountability,0
2016,BOL,Voice and Accountability,-0.04
2017,BOL,Voice and Accountability,-0.02
2018,BOL,Voice and Accountability,-0.06
2019,BOL,Voice and Accountability,-0.11
2020,BOL,Voice and Accountability,-0.07
1996,BRA,Voice and Accountability,0.24
1998,BRA,Voice and Accountability,0.33
2000,BRA,Voice and Accountability,0.3
2002,BRA,Voice and Accountability,0.47
2003,BRA,Voice and Accountability,0.44
2004,BRA,Voice and Accountability,0.39
2005,BRA,Voice and Accountability,0.46
2006,BRA,Voice and Accountability,0.5
2007,BRA,Voice and Accountability,0.54
2008,BRA,Voice and Accountability,0.57
2009,BRA,Voice and Accountability,0.52
2010,BRA,Voice and Accountability,0.57
2011,BRA,Voice and Accountability,0.51
2012,BRA,Voice and Accountability,0.48
2013,BRA,Voice and Accountability,0.42
2014,BRA,Voice and Accountability,0.47
2015,BRA,Voice and Accountability,0.46
2016,BRA,Voice and Accountability,0.45
2017,BRA,Voice and Accountability,0.45
2018,BRA,Voice and Accountability,0.36
2019,BRA,Voice and Accountability,0.3
2020,BRA,Voice and Accountability,0.26
1996,BRB,Voice and Accountability,1.34
1998,BRB,Voice and Accountability,1.27
2000,BRB,Voice and Accountability,1.26
2002,BRB,Voice and Accountability,1.23
2003,BRB,Voice and Accountability,1.16
2004,BRB,Voice and Accountability,1.1
2005,BRB,Voice and Accountability,0.95
2006,BRB,Voice and Accountability,1.04
2007,BRB,Voice and Accountability,1.03
2008,BRB,Voice and Accountability,0.95
2009,BRB,Voice and Accountability,1.13
2010,BRB,Voice and Accountability,1.14
2011,BRB,Voice and Accountability,1.11
2012,BRB,Voice and Accountability,1.13
2013,BRB,Voice and Accountability,1.14
2014,BRB,Voice and Accountability,1.15
2015,BRB,Voice and Accountability,1.1
2016,BRB,Voice and Accountability,1.09
2017,BRB,Voice and Accountability,1.11
2018,BRB,Voice and Accountability,1.09
2019,BRB,Voice and Accountability,1.1
2020,BRB,Voice and Accountability,1.13
1996,BRN,Voice and Accountability,-0.65
1998,BRN,Voice and Accountability,-0.72
2000,BRN,Voice and Accountability,-0.71
2002,BRN,Voice and Accountability,-0.83
2003,BRN,Voice and Accountability,-0.78
2004,BRN,Voice and Accountability,-0.8
2005,BRN,Voice and Accountability,-0.78
2006,BRN,Voice and Accountability,-1.1
2007,BRN,Voice and Accountability,-1.06
2008,BRN,Voice and Accountability,-1.02
2009,BRN,Voice and Accountability,-0.73
2010,BRN,Voice and Accountability,-0.65
2011,BRN,Voice and Accountability,-0.61
2012,BRN,Voice and Accountability,-0.51
2013,BRN,Voice and Accountability,-0.51
2014,BRN,Voice and Accountability,-0.63
2015,BRN,Voice and Accountability,-0.75
2016,BRN,Voice and Accountability,-0.9
2017,BRN,Voice and Accountability,-0.95
2018,BRN,Voice and Accountability,-0.86
2019,BRN,Voice and Accountability,-0.97
2020,BRN,Voice and Accountability,-0.93
1996,BTN,Voice and Accountability,-0.95
1998,BTN,Voice and Accountability,-1.1
2000,BTN,Voice and Accountability,-1.11
2002,BTN,Voice and Accountability,-1.29
2003,BTN,Voice and Accountability,-1.15
2004,BTN,Voice and Accountability,-0.97
2005,BTN,Voice and Accountability,-1.07
2006,BTN,Voice and Accountability,-1.06
2007,BTN,Voice and Accountability,-0.87
2008,BTN,Voice and Accountability,-0.51
