year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2003,WLD,OECD Asia,1.3,,,,
2004,WLD,OECD Asia,1.3,,,,
2005,WLD,OECD Asia,1.4,,,,
2006,WLD,OECD Asia,1.4,,,,
2007,WLD,OECD Asia,1.5,,,,
2008,WLD,OECD Asia,1.5,,,,
2009,WLD,OECD Asia,1.5,,,,
2010,WLD,OECD Asia,1.6,,,,
2011,WLD,OECD Asia,1.6,,,,
2012,WLD,OECD Asia,1.6,,,,
2013,WLD,OECD Asia,1.7,,,,
2014,WLD,OECD Asia,1.7,,,,
2015,WLD,OECD Asia,1.7,,,,
2016,WLD,OECD Asia,1.7,,,,
2017,WLD,OECD Asia,1.7,,,,
2018,WLD,OECD Asia,1.8,,,,
2019,WLD,OECD Asia,1.8,,,,
1990,WLD,OECD EU,4.6,,,,
1991,WLD,OECD EU,4.8,,,,
1992,WLD,OECD EU,5.1,,,,
1993,WLD,OECD EU,5.4,,,,
1994,WLD,OECD EU,5.6,,,,
1995,WLD,OECD EU,5.9,,,,
1996,WLD,OECD EU,6.2,,,,
1997,WLD,OECD EU,6.5,,,,
1998,WLD,OECD EU,6.8,,,,
1999,WLD,OECD EU,7.1,,,,
2000,WLD,OECD EU,7.4,,,,
2001,WLD,OECD EU,7.7,,,,
2002,WLD,OECD EU,8.0,,,,
2003,WLD,OECD EU,8.3,,,,
2004,WLD,OECD EU,8.6,,,,
2005,WLD,OECD EU,8.9,,,,
2006,WLD,OECD EU,9.2,,,,
2007,WLD,OECD EU,9.4,,,,
2008,WLD,OECD EU,9.7,,,,
2009,WLD,OECD EU,10.0,,,,
2010,WLD,OECD EU,10.2,,,,
2011,WLD,OECD EU,10.4,,,,
2012,WLD,OECD EU,10.7,,,,
2013,WLD,OECD EU,10.9,,,,
2014,WLD,OECD EU,11.1,,,,
2015,WLD,OECD EU,11.2,,,,
2016,WLD,OECD EU,11.4,,,,
2017,WLD,OECD EU,11.5,,,,
2018,WLD,OECD EU,11.7,,,,
2019,WLD,OECD EU,11.8,,,,
1990,WLD,OECD Non-EU,1.1,,,,
1991,WLD,OECD Non-EU,1.2,,,,
1992,WLD,OECD Non-EU,1.3,,,,
1993,WLD,OECD Non-EU,1.3,,,,
1994,WLD,OECD Non-EU,1.4,,,,
1995,WLD,OECD Non-EU,1.5,,,,
1996,WLD,OECD Non-EU,1.6,,,,
1997,WLD,OECD Non-EU,1.6,,,,
1998,WLD,OECD Non-EU,1.7,,,,
1999,WLD,OECD Non-EU,1.8,,,,
2000,WLD,OECD Non-EU,1.9,,,,
2001,WLD,OECD Non-EU,2.0,,,,
2002,WLD,OECD Non-EU,2.1,,,,
2003,WLD,OECD Non-EU,2.2,,,,
2004,WLD,OECD Non-EU,2.3,,,,
2005,WLD,OECD Non-EU,2.4,,,,
2006,WLD,OECD Non-EU,2.5,,,,
2007,WLD,OECD Non-EU,2.6,,,,
2008,WLD,OECD Non-EU,2.6,,,,
2009,WLD,OECD Non-EU,2.7,,,,
2010,WLD,OECD Non-EU,2.8,,,,
2011,WLD,OECD Non-EU,2.9,,,,
2012,WLD,OECD Non-EU,3.0,,,,
2013,WLD,OECD Non-EU,3.1,,,,
2014,WLD,OECD Non-EU,3.2,,,,
2015,WLD,OECD Non-EU,3.3,,,,
2016,WLD,OECD Non-EU,3.4,,,,
2017,WLD,OECD Non-EU,3.5,,,,
2018,WLD,OECD Non-EU,3.5,,,,
2019,WLD,OECD Non-EU,3.6,,,,
1990,WLD,OECD Oceania,0.0,,,,
1991,WLD,OECD Oceania,0.0,,,,
1992,WLD,OECD Oceania,0.0,,,,
1993,WLD,OECD Oceania,0.0,,,,
1994,WLD,OECD Oceania,0.0,,,,
1995,WLD,OECD Oceania,0.0,,,,
1996,WLD,OECD Oceania,0.0,,,,
1997,WLD,OECD Oceania,0.0,,,,
1998,WLD,OECD Oceania,0.1,,,,
1999,WLD,OECD Oceania,0.1,,,,
2000,WLD,OECD Oceania,0.1,,,,
2001,WLD,OECD Oceania,0.1,,,,
2002,WLD,OECD Oceania,0.1,,,,
2003,WLD,OECD Oceania,0.1,,,,
2004,WLD,OECD Oceania,0.1,,,,
2005,WLD,OECD Oceania,0.1,,,,
2006,WLD,OECD Oceania,0.1,,,,
2007,WLD,OECD Oceania,0.1,,,,
2008,WLD,OECD Oceania,0.1,,,,
2009,WLD,OECD Oceania,0.1,,,,
2010,WLD,OECD Oceania,0.1,,,,
2011,WLD,OECD Oceania,0.2,,,,
2012,WLD,OECD Oceania,0.2,,,,
2013,WLD,OECD Oceania,0.2,,,,
2014,WLD,OECD Oceania,0.2,,,,
2015,WLD,OECD Oceania,0.2,,,,
2016,WLD,OECD Oceania,0.2,,,,
2017,WLD,OECD Oceania,0.2,,,,
2018,WLD,OECD Oceania,0.2,,,,
2019,WLD,OECD Oceania,0.3,,,,
1990,WLD,Other Africa,0.9,,,,
1991,WLD,Other Africa,1.0,,,,
1992,WLD,Other Africa,1.1,,,,
1993,WLD,Other Africa,1.2,,,,
1994,WLD,Other Africa,1.4,,,,
1995,WLD,Other Africa,1.5,,,,
1996,WLD,Other Africa,1.6,,,,
1997,WLD,Other Africa,1.8,,,,
1998,WLD,Other Africa,2.0,,,,
1999,WLD,Other Africa,2.2,,,,
2000,WLD,Other Africa,2.4,,,,
2001,WLD,Other Africa,2.7,,,,
2002,WLD,Other Africa,2.9,,,,
2003,WLD,Other Africa,3.2,,,,
2004,WLD,Other Africa,3.5,,,,
2005,WLD,Other Africa,3.8,,,,
2006,WLD,Other Africa,4.1,,,,
2007,WLD,Other Africa,4.5,,,,
2008,WLD,Other Africa,4.9,,,,
2009,WLD,Other Africa,5.3,,,,
2010,WLD,Other Africa,5.7,,,,
2011,WLD,Other Africa,6.1,,,,
2012,WLD,Other Africa,6.6,,,,
2013,WLD,Other Africa,7.1,,,,
2014,WLD,Other Africa,7.6,,,,
2015,WLD,Other Africa,8.1,,,,
2016,WLD,Other Africa,8.6,,,,
2017,WLD,Other Africa,9.2,,,,
2018,WLD,Other Africa,9.7,,,,
2019,WLD,Other Africa,10.3,,,,
1990,WLD,Other EU,0.2,,,,
1991,WLD,Other EU,0.2,,,,
1992,WLD,Other EU,0.2,,,,
1993,WLD,Other EU,0.2,,,,
1994,WLD,Other EU,0.2,,,,
1995,WLD,Other EU,0.2,,,,
1996,WLD,Other EU,0.2,,,,
1997,WLD,Other EU,0.2,,,,
1998,WLD,Other EU,0.3,,,,
1999,WLD,Other EU,0.3,,,,
2000,WLD,Other EU,0.3,,,,
2001,WLD,Other EU,0.3,,,,
2002,WLD,Other EU,0.3,,,,
2003,WLD,Other EU,0.3,,,,
2004,WLD,Other EU,0.3,,,,
2005,WLD,Other EU,0.4,,,,
2006,WLD,Other EU,0.4,,,,
2007,WLD,Other EU,0.4,,,,
2008,WLD,Other EU,0.4,,,,
2009,WLD,Other EU,0.4,,,,
2010,WLD,Other EU,0.5,,,,
2011,WLD,Other EU,0.5,,,,
2012,WLD,Other EU,0.5,,,,
2013,WLD,Other EU,0.5,,,,
2014,WLD,Other EU,0.5,,,,
2015,WLD,Other EU,0.5,,,,
2016,WLD,Other EU,0.6,,,,
2017,WLD,Other EU,0.6,,,,
2018,WLD,Other EU,0.6,,,,
2019,WLD,Other EU,0.6,,,,
1990,WLD,Other Eurasia,1.5,,,,
1991,WLD,Other Eurasia,1.6,,,,
1992,WLD,Other Eurasia,1.7,,,,
1993,WLD,Other Eurasia,1.8,,,,
1994,WLD,Other Eurasia,1.9,,,,
1995,WLD,Other Eurasia,2.0,,,,
1996,WLD,Other Eurasia,2.2,,,,
1997,WLD,Other Eurasia,2.3,,,,
1998,WLD,Other Eurasia,2.5,,,,
1999,WLD,Other Eurasia,2.6,,,,
2000,WLD,Other Eurasia,2.8,,,,
2001,WLD,Other Eurasia,3.0,,,,
2002,WLD,Other Eurasia,3.2,,,,
2003,WLD,Other Eurasia,3.4,,,,
2004,WLD,Other Eurasia,3.7,,,,
2005,WLD,Other Eurasia,3.9,,,,
2006,WLD,Other Eurasia,4.2,,,,
2007,WLD,Other Eurasia,4.5,,,,
2008,WLD,Other Eurasia,4.8,,,,
2009,WLD,Other Eurasia,5.1,,,,
2010,WLD,Other Eurasia,5.4,,,,
2011,WLD,Other Eurasia,5.7,,,,
2012,WLD,Other Eurasia,6.1,,,,
2013,WLD,Other Eurasia,6.4,,,,
2014,WLD,Other Eurasia,6.8,,,,
2015,WLD,Other Eurasia,7.2,,,,
2016,WLD,Other Eurasia,7.7,,,,
2017,WLD,Other Eurasia,8.1,,,,
2018,WLD,Other Eurasia,8.6,,,,
2019,WLD,Other Eurasia,9.0,,,,
1990,WLD,Other non-OECD Asia,0.5,,,,
1991,WLD,Other non-OECD Asia,0.5,,,,
1992,WLD,Other non-OECD Asia,0.6,,,,
1993,WLD,Other non-OECD Asia,0.7,,,,
1994,WLD,Other non-OECD Asia,0.8,,,,
1995,WLD,Other non-OECD Asia,0.9,,,,
1996,WLD,Other non-OECD Asia,1.0,,,,
1997,WLD,Other non-OECD Asia,1.2,,,,
1998,WLD,Other non-OECD Asia,1.3,,,,
1999,WLD,Other non-OECD Asia,1.5,,,,
2000,WLD,Other non-OECD Asia,1.7,,,,
2001,WLD,Other non-OECD Asia,1.9,,,,
2002,WLD,Other non-OECD Asia,2.1,,,,
2003,WLD,Other non-OECD Asia,2.4,,,,
2004,WLD,Other non-OECD Asia,2.6,,,,
2005,WLD,Other non-OECD Asia,2.9,,,,
2006,WLD,Other non-OECD Asia,3.2,,,,
2007,WLD,Other non-OECD Asia,3.6,,,,
2008,WLD,Other non-OECD Asia,3.9,,,,
2009,WLD,Other non-OECD Asia,4.3,,,,
2010,WLD,Other non-OECD Asia,4.6,,,,
2011,WLD,Other non-OECD Asia,5.1,,,,
2012,WLD,Other non-OECD Asia,5.5,,,,
2013,WLD,Other non-OECD Asia,6.0,,,,
2014,WLD,Other non-OECD Asia,6.5,,,,
2015,WLD,Other non-OECD Asia,7.0,,,,
2016,WLD,Other non-OECD Asia,7.5,,,,
2017,WLD,Other non-OECD Asia,8.1,,,,
2018,WLD,Other non-OECD Asia,8.8,,,,
2019,WLD,Other non-OECD Asia,9.4,,,,
1990,WLD,Other OECD America,0.6,,,,
1991,WLD,Other OECD America,0.7,,,,
1992,WLD,Other OECD America,0.7,,,,
1993,WLD,Other OECD America,0.8,,,,
1994,WLD,Other OECD America,0.8,,,,
1995,WLD,Other OECD America,0.9,,,,
1996,WLD,Other OECD America,0.9,,,,
1997,WLD,Other OECD America,1.0,,,,
1998,WLD,Other OECD America,1.1,,,,
1999,WLD,Other OECD America,1.1,,,,
2000,WLD,Other OECD America,1.2,,,,
2001,WLD,Other OECD America,1.2,,,,
2002,WLD,Other OECD America,1.3,,,,
2003,WLD,Other OECD America,1.4,,,,
2004,WLD,Other OECD America,1.5,,,,
2005,WLD,Other OECD America,1.5,,,,
2006,WLD,Other OECD America,1.6,,,,
2007,WLD,Other OECD America,1.7,,,,
2008,WLD,Other OECD America,1.8,,,,
2009,WLD,Other OECD America,1.8,,,,
2010,WLD,Other OECD America,1.9,,,,
2011,WLD,Other OECD America,2.0,,,,
2012,WLD,Other OECD America,2.1,,,,
2013,WLD,Other OECD America,2.2,,,,
2014,WLD,Other OECD America,2.3,,,,
2015,WLD,Other OECD America,2.3,,,,
2016,WLD,Other OECD America,2.4,,,,
2017,WLD,Other OECD America,2.5,,,,
2018,WLD,Other OECD America,2.6,,,,
2019,WLD,Other OECD America,2.7,,,,
1990,WLD,United States,4.4,,,,
1991,WLD,United States,4.6,,,,
1992,WLD,United States,4.8,,,,
1993,WLD,United States,5.0,,,,
1994,WLD,United States,5.3,,,,
1995,WLD,United States,5.5,,,,
1996,WLD,United States,5.8,,,,
1997,WLD,United States,6.0,,,,
1998,WLD,United States,6.2,,,,
1999,WLD,United States,6.5,,,,
2000,WLD,United States,6.8,,,,
2001,WLD,United States,7.0,,,,
2002,WLD,United States,7.3,,,,
2003,WLD,United States,7.5,,,,
2004,WLD,United States,7.8,,,,
2005,WLD,United States,8.0,,,,
2006,WLD,United States,8.3,,,,
2007,WLD,United States,8.5,,,,
2008,WLD,United States,8.8,,,,
2009,WLD,United States,9.0,,,,
2010,WLD,United States,9.2,,,,
2011,WLD,United States,9.5,,,,
2012,WLD,United States,9.7,,,,
2013,WLD,United States,9.9,,,,
2014,WLD,United States,10.1,,,,
2015,WLD,United States,10.2,,,,
2016,WLD,United States,10.4,,,,
2017,WLD,United States,10.6,,,,
2018,WLD,United States,10.7,,,,
2019,WLD,United States,10.9,,,,
1990,CAN,Total,0.5,,,,
1991,CAN,Total,0.5,,,,
1992,CAN,Total,0.6,,,,
1993,CAN,Total,0.6,,,,
1994,CAN,Total,0.6,,,,
1995,CAN,Total,0.7,,,,
1996,CAN,Total,0.7,,,,
1997,CAN,Total,0.8,,,,
1998,CAN,Total,0.8,,,,
1999,CAN,Total,0.8,,,,
2000,CAN,Total,0.9,,,,
2001,CAN,Total,0.9,,,,
2002,CAN,Total,0.9,,,,
2003,CAN,Total,1.0,,,,
2004,CAN,Total,1.0,,,,
2005,CAN,Total,1.1,,,,
2006,CAN,Total,1.1,,,,
2007,CAN,Total,1.2,,,,
2008,CAN,Total,1.2,,,,
2009,CAN,Total,1.2,,,,
2010,CAN,Total,1.3,,,,
2011,CAN,Total,1.3,,,,
2012,CAN,Total,1.4,,,,
2013,CAN,Total,1.4,,,,
2014,CAN,Total,1.4,,,,
2015,CAN,Total,1.5,,,,
2016,CAN,Total,1.5,,,,
2017,CAN,Total,1.5,,,,
2018,CAN,Total,1.6,,,,
2019,CAN,Total,1.6,,,,
1990,CHN,Total,2.0,,,,
1991,CHN,Total,2.3,,,,
1992,CHN,Total,2.6,,,,
1993,CHN,Total,2.9,,,,
1994,CHN,Total,3.3,,,,
1995,CHN,Total,3.8,,,,
1996,CHN,Total,4.3,,,,
1997,CHN,Total,4.8,,,,
1998,CHN,Total,5.4,,,,
1999,CHN,Total,6.0,,,,
2000,CHN,Total,6.7,,,,
2001,CHN,Total,7.4,,,,
2002,CHN,Total,8.2,,,,
2003,CHN,Total,9.0,,,,
2004,CHN,Total,9.9,,,,
2005,CHN,Total,10.8,,,,
2006,CHN,Total,11.8,,,,
2007,CHN,Total,12.9,,,,
2008,CHN,Total,13.9,,,,
2009,CHN,Total,15.0,,,,
2010,CHN,Total,16.1,,,,
2011,CHN,Total,17.3,,,,
2012,CHN,Total,18.4,,,,
2013,CHN,Total,19.6,,,,
2014,CHN,Total,20.8,,,,
2015,CHN,Total,22.0,,,,
2016,CHN,Total,23.2,,,,
2017,CHN,Total,24.3,,,,
2018,CHN,Total,25.4,,,,
2019,CHN,Total,26.5,,,,
1990,IND,Total,0.2,,,,
1991,IND,Total,0.3,,,,
1992,IND,Total,0.3,,,,
1993,IND,Total,0.4,,,,
1994,IND,Total,0.4,,,,
1995,IND,Total,0.5,,,,
1996,IND,Total,0.6,,,,
1997,IND,Total,0.7,,,,
1998,IND,Total,0.8,,,,
1999,IND,Total,0.9,,,,
2000,IND,Total,1.0,,,,
2001,IND,Total,1.2,,,,
2002,IND,Total,1.3,,,,
2003,IND,Total,1.5,,,,
2004,IND,Total,1.7,,,,
2005,IND,Total,1.9,,,,
2006,IND,Total,2.1,,,,
2007,IND,Total,2.3,,,,
2008,IND,Total,2.5,,,,
2009,IND,Total,2.8,,,,
2010,IND,Total,3.1,,,,
2011,IND,Total,3.4,,,,
2012,IND,Total,3.7,,,,
2013,IND,Total,4.0,,,,
2014,IND,Total,4.4,,,,
2015,IND,Total,4.7,,,,
2016,IND,Total,5.1,,,,
2017,IND,Total,5.5,,,,
2018,IND,Total,6.0,,,,
2019,IND,Total,6.4,,,,
1990,USA,Total,4.4,,,,
1991,USA,Total,4.6,,,,
1992,USA,Total,4.8,,,,
1993,USA,Total,5.0,,,,
1994,USA,Total,5.3,,,,
1995,USA,Total,5.5,,,,
1996,USA,Total,5.8,,,,
1997,USA,Total,6.0,,,,
1998,USA,Total,6.2,,,,
1999,USA,Total,6.5,,,,
2000,USA,Total,6.8,,,,
2001,USA,Total,7.0,,,,
2002,USA,Total,7.3,,,,
2003,USA,Total,7.5,,,,
2004,USA,Total,7.8,,,,
2005,USA,Total,8.0,,,,
2006,USA,Total,8.3,,,,
2007,USA,Total,8.5,,,,
2008,USA,Total,8.8,,,,
2009,USA,Total,9.0,,,,
2010,USA,Total,9.2,,,,
2011,USA,Total,9.5,,,,
2012,USA,Total,9.7,,,,
2013,USA,Total,9.9,,,,
2014,USA,Total,10.1,,,,
2015,USA,Total,10.2,,,,
2016,USA,Total,10.4,,,,
2017,USA,Total,10.6,,,,
2018,USA,Total,10.7,,,,
2019,USA,Total,10.9,,,,
