year,geo,disagg_type,disagg,value
2040,WLD,Status,Concept,326
2043,WLD,Status,Concept,327
1965,WLD,Status,Decommissioned,0
1975,WLD,Status,Decommissioned,1
1982,WLD,Status,Decommissioned,1
1992,WLD,Status,Decommissioned,1
2000,WLD,Status,Decommissioned,2
2001,WLD,Status,Decommissioned,2
2002,WLD,Status,Decommissioned,2
2003,WLD,Status,Decommissioned,2
2004,WLD,Status,Decommissioned,2
2005,WLD,Status,Decommissioned,2
2006,WLD,Status,Decommissioned,2
2007,WLD,Status,Decommissioned,2
2008,WLD,Status,Decommissioned,2
2009,WLD,Status,Decommissioned,2
2010,WLD,Status,Decommissioned,2
2011,WLD,Status,Decommissioned,2
2012,WLD,Status,Decommissioned,2
2013,WLD,Status,Decommissioned,2
2014,WLD,Status,Decommissioned,2
2015,WLD,Status,Decommissioned,4
2016,WLD,Status,Decommissioned,4
2017,WLD,Status,Decommissioned,4
2018,WLD,Status,Decommissioned,5
2019,WLD,Status,Decommissioned,6
2020,WLD,Status,Decommissioned,7
2021,WLD,Status,Decommissioned,7
2022,WLD,Status,Decommissioned,7
2023,WLD,Status,Decommissioned,7
2024,WLD,Status,Decommissioned,7
2025,WLD,Status,Decommissioned,7
2026,WLD,Status,Decommissioned,7
2027,WLD,Status,Decommissioned,7
2028,WLD,Status,Decommissioned,7
2029,WLD,Status,Decommissioned,7
2030,WLD,Status,Decommissioned,7
2031,WLD,Status,Decommissioned,7
2032,WLD,Status,Decommissioned,7
2033,WLD,Status,Decommissioned,7
2034,WLD,Status,Decommissioned,7
2035,WLD,Status,Decommissioned,7
2036,WLD,Status,Decommissioned,7
2037,WLD,Status,Decommissioned,7
2038,WLD,Status,Decommissioned,7
2040,WLD,Status,Decommissioned,7
2043,WLD,Status,Decommissioned,7
1965,WLD,Status,DEMO,0
1975,WLD,Status,DEMO,0
1982,WLD,Status,DEMO,0
1992,WLD,Status,DEMO,0
2000,WLD,Status,DEMO,2
2001,WLD,Status,DEMO,4
2002,WLD,Status,DEMO,5
2003,WLD,Status,DEMO,12
2004,WLD,Status,DEMO,17
2005,WLD,Status,DEMO,19
2006,WLD,Status,DEMO,26
2007,WLD,Status,DEMO,34
2008,WLD,Status,DEMO,44
2009,WLD,Status,DEMO,51
2010,WLD,Status,DEMO,59
2011,WLD,Status,DEMO,71
2012,WLD,Status,DEMO,81
2013,WLD,Status,DEMO,91
2014,WLD,Status,DEMO,97
2015,WLD,Status,DEMO,114
2016,WLD,Status,DEMO,124
2017,WLD,Status,DEMO,129
2018,WLD,Status,DEMO,131
2019,WLD,Status,DEMO,138
2020,WLD,Status,DEMO,149
2021,WLD,Status,DEMO,159
2022,WLD,Status,DEMO,170
2023,WLD,Status,DEMO,193
2024,WLD,Status,DEMO,208
2025,WLD,Status,DEMO,216
2026,WLD,Status,DEMO,221
2027,WLD,Status,DEMO,222
2028,WLD,Status,DEMO,222
2029,WLD,Status,DEMO,223
2030,WLD,Status,DEMO,223
2031,WLD,Status,DEMO,223
2032,WLD,Status,DEMO,223
2033,WLD,Status,DEMO,223
2034,WLD,Status,DEMO,223
2035,WLD,Status,DEMO,223
2036,WLD,Status,DEMO,223
2037,WLD,Status,DEMO,223
2038,WLD,Status,DEMO,223
2040,WLD,Status,DEMO,223
2043,WLD,Status,DEMO,223
1965,WLD,Status,Feasibility Study,0
1975,WLD,Status,Feasibility Study,0
1982,WLD,Status,Feasibility Study,0
1992,WLD,Status,Feasibility Study,0
2000,WLD,Status,Feasibility Study,0
2001,WLD,Status,Feasibility Study,0
2002,WLD,Status,Feasibility Study,0
2003,WLD,Status,Feasibility Study,0
2004,WLD,Status,Feasibility Study,0
2005,WLD,Status,Feasibility Study,0
2006,WLD,Status,Feasibility Study,0
2007,WLD,Status,Feasibility Study,0
2008,WLD,Status,Feasibility Study,0
2009,WLD,Status,Feasibility Study,0
2010,WLD,Status,Feasibility Study,0
2011,WLD,Status,Feasibility Study,0
2012,WLD,Status,Feasibility Study,0
2013,WLD,Status,Feasibility Study,0
2014,WLD,Status,Feasibility Study,0
2015,WLD,Status,Feasibility Study,0
2016,WLD,Status,Feasibility Study,0
2017,WLD,Status,Feasibility Study,0
2018,WLD,Status,Feasibility Study,0
2019,WLD,Status,Feasibility Study,0
2020,WLD,Status,Feasibility Study,0
2021,WLD,Status,Feasibility Study,0
2022,WLD,Status,Feasibility Study,0
2023,WLD,Status,Feasibility Study,0
2024,WLD,Status,Feasibility Study,28
2025,WLD,Status,Feasibility Study,171
2026,WLD,Status,Feasibility Study,322
2027,WLD,Status,Feasibility Study,461
2028,WLD,Status,Feasibility Study,563
2029,WLD,Status,Feasibility Study,591
2030,WLD,Status,Feasibility Study,680
2031,WLD,Status,Feasibility Study,684
2032,WLD,Status,Feasibility Study,690
2033,WLD,Status,Feasibility Study,691
2034,WLD,Status,Feasibility Study,691
2035,WLD,Status,Feasibility Study,693
2036,WLD,Status,Feasibility Study,694
2037,WLD,Status,Feasibility Study,695
2038,WLD,Status,Feasibility Study,696
2040,WLD,Status,Feasibility Study,697
2043,WLD,Status,Feasibility Study,697
1965,WLD,Status,FID/Construction,0
1975,WLD,Status,FID/Construction,0
1982,WLD,Status,FID/Construction,0
1992,WLD,Status,FID/Construction,0
2000,WLD,Status,FID/Construction,0
2001,WLD,Status,FID/Construction,0
2002,WLD,Status,FID/Construction,0
2003,WLD,Status,FID/Construction,0
2004,WLD,Status,FID/Construction,0
2005,WLD,Status,FID/Construction,0
2006,WLD,Status,FID/Construction,0
2007,WLD,Status,FID/Construction,0
2008,WLD,Status,FID/Construction,0
2009,WLD,Status,FID/Construction,0
2010,WLD,Status,FID/Construction,0
2011,WLD,Status,FID/Construction,0
2012,WLD,Status,FID/Construction,0
2013,WLD,Status,FID/Construction,0
2014,WLD,Status,FID/Construction,0
2015,WLD,Status,FID/Construction,0
2016,WLD,Status,FID/Construction,0
2017,WLD,Status,FID/Construction,0
2018,WLD,Status,FID/Construction,0
2019,WLD,Status,FID/Construction,0
2020,WLD,Status,FID/Construction,0
2021,WLD,Status,FID/Construction,0
2022,WLD,Status,FID/Construction,0
2023,WLD,Status,FID/Construction,1
2024,WLD,Status,FID/Construction,99
2025,WLD,Status,FID/Construction,189
2026,WLD,Status,FID/Construction,244
2027,WLD,Status,FID/Construction,258
2028,WLD,Status,FID/Construction,270
2029,WLD,Status,FID/Construction,271
2030,WLD,Status,FID/Construction,274
2031,WLD,Status,FID/Construction,274
2032,WLD,Status,FID/Construction,274
2033,WLD,Status,FID/Construction,274
2034,WLD,Status,FID/Construction,274
2035,WLD,Status,FID/Construction,274
2036,WLD,Status,FID/Construction,274
2037,WLD,Status,FID/Construction,274
2038,WLD,Status,FID/Construction,274
2040,WLD,Status,FID/Construction,274
2043,WLD,Status,FID/Construction,274
1965,WLD,Status,Operational,1
1975,WLD,Status,Operational,1
1982,WLD,Status,Operational,2
1992,WLD,Status,Operational,3
2000,WLD,Status,Operational,11
2001,WLD,Status,Operational,11
2002,WLD,Status,Operational,11
2003,WLD,Status,Operational,11
2004,WLD,Status,Operational,12
2005,WLD,Status,Operational,15
2006,WLD,Status,Operational,15
2007,WLD,Status,Operational,15
2008,WLD,Status,Operational,17
2009,WLD,Status,Operational,20
2010,WLD,Status,Operational,24
2011,WLD,Status,Operational,30
2012,WLD,Status,Operational,38
2013,WLD,Status,Operational,53
2014,WLD,Status,Operational,59
2015,WLD,Status,Operational,71
2016,WLD,Status,Operational,80
2017,WLD,Status,Operational,95
2018,WLD,Status,Operational,120
2019,WLD,Status,Operational,148
2020,WLD,Status,Operational,172
2021,WLD,Status,Operational,209
2022,WLD,Status,Operational,247
2023,WLD,Status,Operational,301
2024,WLD,Status,Operational,333
2025,WLD,Status,Operational,333
2026,WLD,Status,Operational,333
2027,WLD,Status,Operational,333
2028,WLD,Status,Operational,333
2029,WLD,Status,Operational,333
2030,WLD,Status,Operational,333
2031,WLD,Status,Operational,333
2032,WLD,Status,Operational,333
2033,WLD,Status,Operational,333
2034,WLD,Status,Operational,333
2035,WLD,Status,Operational,333
2036,WLD,Status,Operational,333
2037,WLD,Status,Operational,333
2038,WLD,Status,Operational,333
2040,WLD,Status,Operational,333
2043,WLD,Status,Operational,333
1965,WLD,Status,Other/Unknown,0
1975,WLD,Status,Other/Unknown,0
1982,WLD,Status,Other/Unknown,0
1992,WLD,Status,Other/Unknown,0
2000,WLD,Status,Other/Unknown,0
2001,WLD,Status,Other/Unknown,0
2002,WLD,Status,Other/Unknown,0
2003,WLD,Status,Other/Unknown,0
2004,WLD,Status,Other/Unknown,0
2005,WLD,Status,Other/Unknown,0
2006,WLD,Status,Other/Unknown,0
2007,WLD,Status,Other/Unknown,0
2008,WLD,Status,Other/Unknown,0
2009,WLD,Status,Other/Unknown,0
2010,WLD,Status,Other/Unknown,0
2011,WLD,Status,Other/Unknown,0
2012,WLD,Status,Other/Unknown,0
2013,WLD,Status,Other/Unknown,0
2014,WLD,Status,Other/Unknown,0
2015,WLD,Status,Other/Unknown,0
2016,WLD,Status,Other/Unknown,0
2017,WLD,Status,Other/Unknown,0
2018,WLD,Status,Other/Unknown,0
2019,WLD,Status,Other/Unknown,0
2020,WLD,Status,Other/Unknown,0
2021,WLD,Status,Other/Unknown,0
2022,WLD,Status,Other/Unknown,0
2023,WLD,Status,Other/Unknown,0
2024,WLD,Status,Other/Unknown,1
2025,WLD,Status,Other/Unknown,2
2026,WLD,Status,Other/Unknown,2
2027,WLD,Status,Other/Unknown,2
2028,WLD,Status,Other/Unknown,2
2029,WLD,Status,Other/Unknown,2
2030,WLD,Status,Other/Unknown,3
2031,WLD,Status,Other/Unknown,3
2032,WLD,Status,Other/Unknown,3
2033,WLD,Status,Other/Unknown,3
2034,WLD,Status,Other/Unknown,3
2035,WLD,Status,Other/Unknown,3
2036,WLD,Status,Other/Unknown,3
2037,WLD,Status,Other/Unknown,3
2038,WLD,Status,Other/Unknown,3
2040,WLD,Status,Other/Unknown,3
2043,WLD,Status,Other/Unknown,3
2000,WLD,Technology,AEM,0
2001,WLD,Technology,AEM,0
2002,WLD,Technology,AEM,0
2003,WLD,Technology,AEM,0
2004,WLD,Technology,AEM,0
2005,WLD,Technology,AEM,0
2006,WLD,Technology,AEM,0
2007,WLD,Technology,AEM,0
2008,WLD,Technology,AEM,0
2009,WLD,Technology,AEM,0
2010,WLD,Technology,AEM,0
2011,WLD,Technology,AEM,0
2012,WLD,Technology,AEM,0
2013,WLD,Technology,AEM,0
2014,WLD,Technology,AEM,0
2015,WLD,Technology,AEM,0
2016,WLD,Technology,AEM,0
2017,WLD,Technology,AEM,1
2018,WLD,Technology,AEM,1
2019,WLD,Technology,AEM,1
2020,WLD,Technology,AEM,1
2021,WLD,Technology,AEM,1
2022,WLD,Technology,AEM,1
2023,WLD,Technology,AEM,6
2024,WLD,Technology,AEM,10
2025,WLD,Technology,AEM,16
2026,WLD,Technology,AEM,19
2027,WLD,Technology,AEM,19
2028,WLD,Technology,AEM,19
2029,WLD,Technology,AEM,19
2030,WLD,Technology,AEM,19
2031,WLD,Technology,AEM,19
2032,WLD,Technology,AEM,19
2033,WLD,Technology,AEM,19
2034,WLD,Technology,AEM,19
2035,WLD,Technology,AEM,19
2036,WLD,Technology,AEM,19
2037,WLD,Technology,AEM,19
2038,WLD,Technology,AEM,19
2040,WLD,Technology,AEM,19
2043,WLD,Technology,AEM,19
2000,WLD,Technology,ALK,6
2001,WLD,Technology,ALK,8
2002,WLD,Technology,ALK,8
2003,WLD,Technology,ALK,14
2004,WLD,Technology,ALK,19
2005,WLD,Technology,ALK,21
2006,WLD,Technology,ALK,22
2007,WLD,Technology,ALK,26
2008,WLD,Technology,ALK,28
2009,WLD,Technology,ALK,34
2010,WLD,Technology,ALK,40
2011,WLD,Technology,ALK,51
2012,WLD,Technology,ALK,57
2013,WLD,Technology,ALK,67
2014,WLD,Technology,ALK,74
2015,WLD,Technology,ALK,82
2016,WLD,Technology,ALK,83
2017,WLD,Technology,ALK,88
2018,WLD,Technology,ALK,94
2019,WLD,Technology,ALK,100
2020,WLD,Technology,ALK,106
2021,WLD,Technology,ALK,115
2022,WLD,Technology,ALK,122
2023,WLD,Technology,ALK,134
2024,WLD,Technology,ALK,173
2025,WLD,Technology,ALK,214
2026,WLD,Technology,ALK,242
2027,WLD,Technology,ALK,261
2028,WLD,Technology,ALK,276
2029,WLD,Technology,ALK,279
2030,WLD,Technology,ALK,285
2031,WLD,Technology,ALK,285
2032,WLD,Technology,ALK,285
2033,WLD,Technology,ALK,285
2034,WLD,Technology,ALK,285
2035,WLD,Technology,ALK,285
2036,WLD,Technology,ALK,285
2037,WLD,Technology,ALK,285
2038,WLD,Technology,ALK,285
2040,WLD,Technology,ALK,285
2043,WLD,Technology,ALK,285
2000,WLD,Technology,Biomass,0
2001,WLD,Technology,Biomass,0
2002,WLD,Technology,Biomass,0
2003,WLD,Technology,Biomass,0
2004,WLD,Technology,Biomass,0
2005,WLD,Technology,Biomass,0
2006,WLD,Technology,Biomass,0
2007,WLD,Technology,Biomass,0
2008,WLD,Technology,Biomass,0
2009,WLD,Technology,Biomass,0
2010,WLD,Technology,Biomass,0
2011,WLD,Technology,Biomass,0
2012,WLD,Technology,Biomass,0
2013,WLD,Technology,Biomass,1
2014,WLD,Technology,Biomass,1
2015,WLD,Technology,Biomass,2
2016,WLD,Technology,Biomass,2
2017,WLD,Technology,Biomass,2
2018,WLD,Technology,Biomass,2
2019,WLD,Technology,Biomass,2
2020,WLD,Technology,Biomass,4
2021,WLD,Technology,Biomass,7
2022,WLD,Technology,Biomass,9
2023,WLD,Technology,Biomass,15
2024,WLD,Technology,Biomass,21
2025,WLD,Technology,Biomass,29
2026,WLD,Technology,Biomass,36
2027,WLD,Technology,Biomass,36
2028,WLD,Technology,Biomass,36
2029,WLD,Technology,Biomass,36
2030,WLD,Technology,Biomass,38
2031,WLD,Technology,Biomass,38
2032,WLD,Technology,Biomass,38
2033,WLD,Technology,Biomass,38
2034,WLD,Technology,Biomass,38
2035,WLD,Technology,Biomass,38
2036,WLD,Technology,Biomass,38
2037,WLD,Technology,Biomass,38
2038,WLD,Technology,Biomass,38
2040,WLD,Technology,Biomass,38
2043,WLD,Technology,Biomass,38
2000,WLD,Technology,Biomass with CCUS,0
2001,WLD,Technology,Biomass with CCUS,0
2002,WLD,Technology,Biomass with CCUS,0
2003,WLD,Technology,Biomass with CCUS,0
2004,WLD,Technology,Biomass with CCUS,0
2005,WLD,Technology,Biomass with CCUS,0
2006,WLD,Technology,Biomass with CCUS,0
2007,WLD,Technology,Biomass with CCUS,0
2008,WLD,Technology,Biomass with CCUS,0
2009,WLD,Technology,Biomass with CCUS,0
2010,WLD,Technology,Biomass with CCUS,0
2011,WLD,Technology,Biomass with CCUS,0
2012,WLD,Technology,Biomass with CCUS,0
2013,WLD,Technology,Biomass with CCUS,0
2014,WLD,Technology,Biomass with CCUS,0
2015,WLD,Technology,Biomass with CCUS,0
2016,WLD,Technology,Biomass with CCUS,0
2017,WLD,Technology,Biomass with CCUS,0
2018,WLD,Technology,Biomass with CCUS,0
2019,WLD,Technology,Biomass with CCUS,0
2020,WLD,Technology,Biomass with CCUS,0
2021,WLD,Technology,Biomass with CCUS,0
2022,WLD,Technology,Biomass with CCUS,0
2023,WLD,Technology,Biomass with CCUS,0
2024,WLD,Technology,Biomass with CCUS,0
2025,WLD,Technology,Biomass with CCUS,1
2026,WLD,Technology,Biomass with CCUS,6
2027,WLD,Technology,Biomass with CCUS,6
2028,WLD,Technology,Biomass with CCUS,6
2029,WLD,Technology,Biomass with CCUS,6
2030,WLD,Technology,Biomass with CCUS,7
2031,WLD,Technology,Biomass with CCUS,7
2032,WLD,Technology,Biomass with CCUS,7
2033,WLD,Technology,Biomass with CCUS,7
2034,WLD,Technology,Biomass with CCUS,7
2035,WLD,Technology,Biomass with CCUS,7
2036,WLD,Technology,Biomass with CCUS,7
2037,WLD,Technology,Biomass with CCUS,7
2038,WLD,Technology,Biomass with CCUS,7
2040,WLD,Technology,Biomass with CCUS,7
2043,WLD,Technology,Biomass with CCUS,7
2000,WLD,Technology,Coal with CCUS,0
2001,WLD,Technology,Coal with CCUS,1
2002,WLD,Technology,Coal with CCUS,1
2003,WLD,Technology,Coal with CCUS,1
2004,WLD,Technology,Coal with CCUS,1
2005,WLD,Technology,Coal with CCUS,1
2006,WLD,Technology,Coal with CCUS,1
2007,WLD,Technology,Coal with CCUS,1
2008,WLD,Technology,Coal with CCUS,1
2009,WLD,Technology,Coal with CCUS,1
2010,WLD,Technology,Coal with CCUS,1
2011,WLD,Technology,Coal with CCUS,1
2012,WLD,Technology,Coal with CCUS,1
2013,WLD,Technology,Coal with CCUS,1
2014,WLD,Technology,Coal with CCUS,1
2015,WLD,Technology,Coal with CCUS,3
2016,WLD,Technology,Coal with CCUS,3
2017,WLD,Technology,Coal with CCUS,3
2018,WLD,Technology,Coal with CCUS,3
2019,WLD,Technology,Coal with CCUS,3
2020,WLD,Technology,Coal with CCUS,3
2021,WLD,Technology,Coal with CCUS,3
2022,WLD,Technology,Coal with CCUS,5
2023,WLD,Technology,Coal with CCUS,5
2024,WLD,Technology,Coal with CCUS,5
2025,WLD,Technology,Coal with CCUS,6
2026,WLD,Technology,Coal with CCUS,6
2027,WLD,Technology,Coal with CCUS,6
2028,WLD,Technology,Coal with CCUS,6
2029,WLD,Technology,Coal with CCUS,6
2030,WLD,Technology,Coal with CCUS,7
2031,WLD,Technology,Coal with CCUS,7
2032,WLD,Technology,Coal with CCUS,7
2033,WLD,Technology,Coal with CCUS,7
2034,WLD,Technology,Coal with CCUS,7
2035,WLD,Technology,Coal with CCUS,7
2036,WLD,Technology,Coal with CCUS,7
2037,WLD,Technology,Coal with CCUS,7
2038,WLD,Technology,Coal with CCUS,7
2040,WLD,Technology,Coal with CCUS,7
2043,WLD,Technology,Coal with CCUS,7
2000,WLD,Technology,NG with CCUS,1
2001,WLD,Technology,NG with CCUS,1
2002,WLD,Technology,NG with CCUS,1
2003,WLD,Technology,NG with CCUS,1
2004,WLD,Technology,NG with CCUS,1
2005,WLD,Technology,NG with CCUS,1
2006,WLD,Technology,NG with CCUS,1
2007,WLD,Technology,NG with CCUS,1
2008,WLD,Technology,NG with CCUS,1
2009,WLD,Technology,NG with CCUS,1
2010,WLD,Technology,NG with CCUS,1
2011,WLD,Technology,NG with CCUS,1
2012,WLD,Technology,NG with CCUS,1
2013,WLD,Technology,NG with CCUS,3
2014,WLD,Technology,NG with CCUS,3
2015,WLD,Technology,NG with CCUS,5
2016,WLD,Technology,NG with CCUS,8
2017,WLD,Technology,NG with CCUS,8
2018,WLD,Technology,NG with CCUS,8
2019,WLD,Technology,NG with CCUS,8
2020,WLD,Technology,NG with CCUS,9
2021,WLD,Technology,NG with CCUS,9
2022,WLD,Technology,NG with CCUS,9
2023,WLD,Technology,NG with CCUS,11
2024,WLD,Technology,NG with CCUS,12
2025,WLD,Technology,NG with CCUS,21
2026,WLD,Technology,NG with CCUS,35
2027,WLD,Technology,NG with CCUS,51
2028,WLD,Technology,NG with CCUS,74
2029,WLD,Technology,NG with CCUS,79
2030,WLD,Technology,NG with CCUS,97
2031,WLD,Technology,NG with CCUS,97
2032,WLD,Technology,NG with CCUS,97
2033,WLD,Technology,NG with CCUS,97
2034,WLD,Technology,NG with CCUS,97
2035,WLD,Technology,NG with CCUS,98
2036,WLD,Technology,NG with CCUS,98
2037,WLD,Technology,NG with CCUS,98
2038,WLD,Technology,NG with CCUS,98
2040,WLD,Technology,NG with CCUS,98
2043,WLD,Technology,NG with CCUS,98
2000,WLD,Technology,Oil with CCUS,0
2001,WLD,Technology,Oil with CCUS,0
2002,WLD,Technology,Oil with CCUS,0
2003,WLD,Technology,Oil with CCUS,0
2004,WLD,Technology,Oil with CCUS,0
2005,WLD,Technology,Oil with CCUS,0
2006,WLD,Technology,Oil with CCUS,1
2007,WLD,Technology,Oil with CCUS,1
2008,WLD,Technology,Oil with CCUS,1
2009,WLD,Technology,Oil with CCUS,1
2010,WLD,Technology,Oil with CCUS,1
2011,WLD,Technology,Oil with CCUS,1
2012,WLD,Technology,Oil with CCUS,1
2013,WLD,Technology,Oil with CCUS,2
2014,WLD,Technology,Oil with CCUS,2
2015,WLD,Technology,Oil with CCUS,3
2016,WLD,Technology,Oil with CCUS,3
2017,WLD,Technology,Oil with CCUS,4
2018,WLD,Technology,Oil with CCUS,4
2019,WLD,Technology,Oil with CCUS,4
2020,WLD,Technology,Oil with CCUS,5
2021,WLD,Technology,Oil with CCUS,5
2022,WLD,Technology,Oil with CCUS,5
2023,WLD,Technology,Oil with CCUS,5
2024,WLD,Technology,Oil with CCUS,5
2025,WLD,Technology,Oil with CCUS,7
2026,WLD,Technology,Oil with CCUS,8
2027,WLD,Technology,Oil with CCUS,9
2028,WLD,Technology,Oil with CCUS,9
2029,WLD,Technology,Oil with CCUS,9
2030,WLD,Technology,Oil with CCUS,10
2031,WLD,Technology,Oil with CCUS,10
2032,WLD,Technology,Oil with CCUS,10
2033,WLD,Technology,Oil with CCUS,10
2034,WLD,Technology,Oil with CCUS,10
2035,WLD,Technology,Oil with CCUS,10
2036,WLD,Technology,Oil with CCUS,10
2037,WLD,Technology,Oil with CCUS,10
2038,WLD,Technology,Oil with CCUS,10
2040,WLD,Technology,Oil with CCUS,10
2043,WLD,Technology,Oil with CCUS,10
2000,WLD,Technology,Other,0
2001,WLD,Technology,Other,0
2002,WLD,Technology,Other,0
2003,WLD,Technology,Other,0
2004,WLD,Technology,Other,0
2005,WLD,Technology,Other,0
2006,WLD,Technology,Other,0
2007,WLD,Technology,Other,0
2008,WLD,Technology,Other,0
2009,WLD,Technology,Other,0
2010,WLD,Technology,Other,0
2011,WLD,Technology,Other,0
2012,WLD,Technology,Other,0
2013,WLD,Technology,Other,0
2014,WLD,Technology,Other,0
2015,WLD,Technology,Other,0
2016,WLD,Technology,Other,1
2017,WLD,Technology,Other,1
2018,WLD,Technology,Other,1
2019,WLD,Technology,Other,1
2020,WLD,Technology,Other,1
2021,WLD,Technology,Other,2
2022,WLD,Technology,Other,2
2023,WLD,Technology,Other,3
2024,WLD,Technology,Other,9
2025,WLD,Technology,Other,13
2026,WLD,Technology,Other,15
2027,WLD,Technology,Other,16
2028,WLD,Technology,Other,17
2029,WLD,Technology,Other,18
2030,WLD,Technology,Other,19
2031,WLD,Technology,Other,19
2032,WLD,Technology,Other,19
2033,WLD,Technology,Other,20
2034,WLD,Technology,Other,20
2035,WLD,Technology,Other,20
2036,WLD,Technology,Other,20
2037,WLD,Technology,Other,20
2038,WLD,Technology,Other,20
2040,WLD,Technology,Other,20
2043,WLD,Technology,Other,20
2000,WLD,Technology,Other Electrolysis,2
2001,WLD,Technology,Other Electrolysis,2
2002,WLD,Technology,Other Electrolysis,3
2003,WLD,Technology,Other Electrolysis,3
2004,WLD,Technology,Other Electrolysis,3
2005,WLD,Technology,Other Electrolysis,3
2006,WLD,Technology,Other Electrolysis,3
2007,WLD,Technology,Other Electrolysis,4
2008,WLD,Technology,Other Electrolysis,5
2009,WLD,Technology,Other Electrolysis,6
2010,WLD,Technology,Other Electrolysis,8
2011,WLD,Technology,Other Electrolysis,11
2012,WLD,Technology,Other Electrolysis,16
2013,WLD,Technology,Other Electrolysis,19
2014,WLD,Technology,Other Electrolysis,20
2015,WLD,Technology,Other Electrolysis,25
2016,WLD,Technology,Other Electrolysis,27
2017,WLD,Technology,Other Electrolysis,28
2018,WLD,Technology,Other Electrolysis,31
2019,WLD,Technology,Other Electrolysis,41
2020,WLD,Technology,Other Electrolysis,49
2021,WLD,Technology,Other Electrolysis,57
2022,WLD,Technology,Other Electrolysis,71
2023,WLD,Technology,Other Electrolysis,96
2024,WLD,Technology,Other Electrolysis,164
2025,WLD,Technology,Other Electrolysis,329
2026,WLD,Technology,Other Electrolysis,469
2027,WLD,Technology,Other Electrolysis,616
2028,WLD,Technology,Other Electrolysis,729
2029,WLD,Technology,Other Electrolysis,767
2030,WLD,Technology,Other Electrolysis,911
2031,WLD,Technology,Other Electrolysis,921
2032,WLD,Technology,Other Electrolysis,938
2033,WLD,Technology,Other Electrolysis,942
2034,WLD,Technology,Other Electrolysis,943
2035,WLD,Technology,Other Electrolysis,952
2036,WLD,Technology,Other Electrolysis,953
2037,WLD,Technology,Other Electrolysis,954
2038,WLD,Technology,Other Electrolysis,955
2040,WLD,Technology,Other Electrolysis,961
2043,WLD,Technology,Other Electrolysis,962
2000,WLD,Technology,PEM,5
2001,WLD,Technology,PEM,5
2002,WLD,Technology,PEM,5
2003,WLD,Technology,PEM,6
2004,WLD,Technology,PEM,7
2005,WLD,Technology,PEM,9
2006,WLD,Technology,PEM,15
2007,WLD,Technology,PEM,18
2008,WLD,Technology,PEM,27
2009,WLD,Technology,PEM,30
2010,WLD,Technology,PEM,34
2011,WLD,Technology,PEM,37
2012,WLD,Technology,PEM,42
2013,WLD,Technology,PEM,49
2014,WLD,Technology,PEM,52
2015,WLD,Technology,PEM,60
2016,WLD,Technology,PEM,71
2017,WLD,Technology,PEM,81
2018,WLD,Technology,PEM,97
2019,WLD,Technology,PEM,115
2020,WLD,Technology,PEM,130
