year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,WLD,Middle East & North Africa,1.8,,,,
1990,WLD,Sub-Saharan Africa,0.2,,,,
1991,WLD,Sub-Saharan Africa,0.2,,,,
1992,WLD,Sub-Saharan Africa,0.3,,,,
1993,WLD,Sub-Saharan Africa,0.3,,,,
1994,WLD,Sub-Saharan Africa,0.3,,,,
1995,WLD,Sub-Saharan Africa,0.4,,,,
1996,WLD,Sub-Saharan Africa,0.4,,,,
1997,WLD,Sub-Saharan Africa,0.4,,,,
1998,WLD,Sub-Saharan Africa,0.5,,,,
1999,WLD,Sub-Saharan Africa,0.5,,,,
2000,WLD,Sub-Saharan Africa,0.6,,,,
2001,WLD,Sub-Saharan Africa,0.6,,,,
2002,WLD,Sub-Saharan Africa,0.7,,,,
2003,WLD,Sub-Saharan Africa,0.8,,,,
2004,WLD,Sub-Saharan Africa,0.9,,,,
2005,WLD,Sub-Saharan Africa,0.9,,,,
2006,WLD,Sub-Saharan Africa,1.0,,,,
2007,WLD,Sub-Saharan Africa,1.1,,,,
2008,WLD,Sub-Saharan Africa,1.2,,,,
2009,WLD,Sub-Saharan Africa,1.4,,,,
2010,WLD,Sub-Saharan Africa,1.5,,,,
2011,WLD,Sub-Saharan Africa,1.6,,,,
2012,WLD,Sub-Saharan Africa,1.7,,,,
2013,WLD,Sub-Saharan Africa,1.9,,,,
2014,WLD,Sub-Saharan Africa,2.1,,,,
2015,WLD,Sub-Saharan Africa,2.2,,,,
2016,WLD,Sub-Saharan Africa,2.4,,,,
2017,WLD,Sub-Saharan Africa,2.6,,,,
2018,WLD,Sub-Saharan Africa,2.8,,,,
2019,WLD,Sub-Saharan Africa,3.0,,,,
1990,CHN,Total,0.2,,,,
1991,CHN,Total,0.2,,,,
1992,CHN,Total,0.3,,,,
1993,CHN,Total,0.3,,,,
1994,CHN,Total,0.3,,,,
1995,CHN,Total,0.4,,,,
1996,CHN,Total,0.4,,,,
1997,CHN,Total,0.5,,,,
1998,CHN,Total,0.5,,,,
1999,CHN,Total,0.6,,,,
2000,CHN,Total,0.7,,,,
2001,CHN,Total,0.8,,,,
2002,CHN,Total,0.9,,,,
2003,CHN,Total,1.0,,,,
2004,CHN,Total,1.1,,,,
2005,CHN,Total,1.2,,,,
2006,CHN,Total,1.3,,,,
2007,CHN,Total,1.5,,,,
2008,CHN,Total,1.6,,,,
2009,CHN,Total,1.8,,,,
2010,CHN,Total,1.9,,,,
2011,CHN,Total,2.1,,,,
2012,CHN,Total,2.3,,,,
2013,CHN,Total,2.5,,,,
2014,CHN,Total,2.7,,,,
2015,CHN,Total,2.9,,,,
2016,CHN,Total,3.2,,,,
2017,CHN,Total,3.4,,,,
2018,CHN,Total,3.7,,,,
2019,CHN,Total,3.9,,,,
1990,IND,Total,0.0,,,,
1991,IND,Total,0.0,,,,
1992,IND,Total,0.0,,,,
1993,IND,Total,0.1,,,,
1994,IND,Total,0.1,,,,
1995,IND,Total,0.1,,,,
1996,IND,Total,0.1,,,,
1997,IND,Total,0.1,,,,
1998,IND,Total,0.1,,,,
1999,IND,Total,0.1,,,,
2000,IND,Total,0.2,,,,
2001,IND,Total,0.2,,,,
2002,IND,Total,0.2,,,,
2003,IND,Total,0.2,,,,
2004,IND,Total,0.3,,,,
2005,IND,Total,0.3,,,,
2006,IND,Total,0.3,,,,
2007,IND,Total,0.4,,,,
2008,IND,Total,0.4,,,,
2009,IND,Total,0.5,,,,
2010,IND,Total,0.5,,,,
2011,IND,Total,0.6,,,,
2012,IND,Total,0.6,,,,
2013,IND,Total,0.7,,,,
2014,IND,Total,0.8,,,,
2015,IND,Total,0.9,,,,
2016,IND,Total,0.9,,,,
2017,IND,Total,1.0,,,,
2018,IND,Total,1.1,,,,
2019,IND,Total,1.2,,,,
1990,USA,Total,0.8,,,,
1991,USA,Total,0.8,,,,
1992,USA,Total,0.9,,,,
1993,USA,Total,1.0,,,,
1994,USA,Total,1.0,,,,
1995,USA,Total,1.1,,,,
1996,USA,Total,1.2,,,,
1997,USA,Total,1.2,,,,
1998,USA,Total,1.3,,,,
1999,USA,Total,1.4,,,,
2000,USA,Total,1.5,,,,
2001,USA,Total,1.6,,,,
2002,USA,Total,1.7,,,,
2003,USA,Total,1.7,,,,
2004,USA,Total,1.8,,,,
2005,USA,Total,1.9,,,,
2006,USA,Total,2.0,,,,
2007,USA,Total,2.1,,,,
2008,USA,Total,2.2,,,,
2009,USA,Total,2.3,,,,
2010,USA,Total,2.4,,,,
2011,USA,Total,2.5,,,,
2012,USA,Total,2.6,,,,
2013,USA,Total,2.7,,,,
2014,USA,Total,2.8,,,,
2015,USA,Total,2.9,,,,
2016,USA,Total,3.0,,,,
2017,USA,Total,3.1,,,,
2018,USA,Total,3.3,,,,
2019,USA,Total,3.4,,,,
1990,CAN,Total,0.1,,,,
1991,CAN,Total,0.1,,,,
1992,CAN,Total,0.1,,,,
1993,CAN,Total,0.1,,,,
1994,CAN,Total,0.1,,,,
1995,CAN,Total,0.1,,,,
1996,CAN,Total,0.1,,,,
1997,CAN,Total,0.1,,,,
1998,CAN,Total,0.2,,,,
1999,CAN,Total,0.2,,,,
2000,CAN,Total,0.2,,,,
2001,CAN,Total,0.2,,,,
2002,CAN,Total,0.2,,,,
2003,CAN,Total,0.2,,,,
2004,CAN,Total,0.2,,,,
2005,CAN,Total,0.2,,,,
2006,CAN,Total,0.2,,,,
2007,CAN,Total,0.3,,,,
2008,CAN,Total,0.3,,,,
2009,CAN,Total,0.3,,,,
2010,CAN,Total,0.3,,,,
2011,CAN,Total,0.3,,,,
2012,CAN,Total,0.3,,,,
2013,CAN,Total,0.3,,,,
2014,CAN,Total,0.4,,,,
2015,CAN,Total,0.4,,,,
2016,CAN,Total,0.4,,,,
2017,CAN,Total,0.4,,,,
2018,CAN,Total,0.4,,,,
2019,CAN,Total,0.4,,,,
