year,geo,disagg_type,disagg,value
2014,BGD,All,Total,0
2015,BGD,All,Total,0
2016,BGD,All,Total,0
2017,BGD,All,Total,0
2018,BGD,All,Total,0
2019,BGD,All,Total,0
2020,BGD,All,Total,0
2021,BGD,All,Total,0
2022,BGD,All,Total,0
2023,BGD,All,Total,0
2010,BGR,All,Total,0
2011,BGR,All,Total,0
2012,BGR,All,Total,0
2013,BGR,All,Total,0
2014,BGR,All,Total,0
2015,BGR,All,Total,0
2016,BGR,All,Total,0.1
2017,BGR,All,Total,0.2
2018,BGR,All,Total,0.1
2019,BGR,All,Total,0.1
2020,BGR,All,Total,0.0
2021,BGR,All,Total,0.1
2022,BGR,All,Total,0.1
2023,BGR,All,Total,0
2010,BHR,All,Total,0
2011,BHR,All,Total,0
2012,BHR,All,Total,0
2013,BHR,All,Total,0
2014,BHR,All,Total,0
2015,BHR,All,Total,0
2016,BHR,All,Total,0
2017,BHR,All,Total,0
2018,BHR,All,Total,0
2019,BHR,All,Total,0
2020,BHR,All,Total,0
2021,BHR,All,Total,0
2022,BHR,All,Total,0
2023,BHR,All,Total,0
2010,BHS,All,Total,0
2011,BHS,All,Total,0
2012,BHS,All,Total,0
2013,BHS,All,Total,0
2014,BHS,All,Total,0
2015,BHS,All,Total,0
2016,BHS,All,Total,0
2017,BHS,All,Total,0
2018,BHS,All,Total,0
2019,BHS,All,Total,0
2020,BHS,All,Total,0
2021,BHS,All,Total,0
2022,BHS,All,Total,0
2023,BHS,All,Total,0
2010,BIH,All,Total,0
2011,BIH,All,Total,0
2012,BIH,All,Total,0
2013,BIH,All,Total,0
2014,BIH,All,Total,0
2015,BIH,All,Total,0
2016,BIH,All,Total,0
2017,BIH,All,Total,0
2018,BIH,All,Total,0
2019,BIH,All,Total,0
2020,BIH,All,Total,0
2021,BIH,All,Total,0
2022,BIH,All,Total,0
2023,BIH,All,Total,0
2010,BLR,All,Total,0
2011,BLR,All,Total,0
2012,BLR,All,Total,0
2013,BLR,All,Total,0
2014,BLR,All,Total,0
2015,BLR,All,Total,0
2016,BLR,All,Total,0
2017,BLR,All,Total,0
2018,BLR,All,Total,0
2019,BLR,All,Total,0
2020,BLR,All,Total,0
2021,BLR,All,Total,0
2022,BLR,All,Total,0
2023,BLR,All,Total,0
2010,BLZ,All,Total,0
2011,BLZ,All,Total,0
2012,BLZ,All,Total,0
2013,BLZ,All,Total,0
2014,BLZ,All,Total,0
2015,BLZ,All,Total,0
2016,BLZ,All,Total,0
2017,BLZ,All,Total,0
2018,BLZ,All,Total,0
2019,BLZ,All,Total,0
2020,BLZ,All,Total,0
2021,BLZ,All,Total,0
2022,BLZ,All,Total,0
2023,BLZ,All,Total,0
2010,BOL,All,Total,0
2011,BOL,All,Total,0
2012,BOL,All,Total,0
2013,BOL,All,Total,0
2014,BOL,All,Total,0
2015,BOL,All,Total,0
2016,BOL,All,Total,0
2017,BOL,All,Total,0
2018,BOL,All,Total,0
2019,BOL,All,Total,0
2020,BOL,All,Total,0
2021,BOL,All,Total,0
2022,BOL,All,Total,0
2023,BOL,All,Total,0
2010,BRA,All,Total,5.9
2011,BRA,All,Total,7.8
2012,BRA,All,Total,9.6
2013,BRA,All,Total,6.8
2014,BRA,All,Total,3.8
2015,BRA,All,Total,3.0
2016,BRA,All,Total,3.0
2017,BRA,All,Total,3.1
2018,BRA,All,Total,2.7
2019,BRA,All,Total,2.5
2020,BRA,All,Total,1.9
2021,BRA,All,Total,1.9
2022,BRA,All,Total,1.9
2023,BRA,All,Total,2.0
2010,BRB,All,Total,0
2011,BRB,All,Total,0
2012,BRB,All,Total,0
2013,BRB,All,Total,0
2014,BRB,All,Total,0
2015,BRB,All,Total,0
2016,BRB,All,Total,0
2017,BRB,All,Total,0
2018,BRB,All,Total,0
2019,BRB,All,Total,0
2020,BRB,All,Total,0
2021,BRB,All,Total,0
2022,BRB,All,Total,0
2023,BRB,All,Total,0
2010,BRN,All,Total,0
2011,BRN,All,Total,0
2012,BRN,All,Total,0
2013,BRN,All,Total,0
2014,BRN,All,Total,0
2015,BRN,All,Total,0
2016,BRN,All,Total,0
2017,BRN,All,Total,0
2018,BRN,All,Total,0
2019,BRN,All,Total,0
2020,BRN,All,Total,0
2021,BRN,All,Total,0
2022,BRN,All,Total,0
2023,BRN,All,Total,0
2010,BTN,All,Total,0
2011,BTN,All,Total,0
2012,BTN,All,Total,0
2013,BTN,All,Total,0
2014,BTN,All,Total,0
2015,BTN,All,Total,0
2016,BTN,All,Total,0
2017,BTN,All,Total,0
2018,BTN,All,Total,0
2019,BTN,All,Total,0
2020,BTN,All,Total,0
2021,BTN,All,Total,0
2022,BTN,All,Total,0
2023,BTN,All,Total,0
2010,BWA,All,Total,0
2011,BWA,All,Total,0
2012,BWA,All,Total,0
2013,BWA,All,Total,0
2014,BWA,All,Total,0
2015,BWA,All,Total,0
2016,BWA,All,Total,0
2017,BWA,All,Total,0
2018,BWA,All,Total,0
2019,BWA,All,Total,0
2020,BWA,All,Total,0
2021,BWA,All,Total,0
2022,BWA,All,Total,0
2023,BWA,All,Total,0
2010,CAF,All,Total,0
2011,CAF,All,Total,0
2012,CAF,All,Total,0
2013,CAF,All,Total,0
2014,CAF,All,Total,0
2015,CAF,All,Total,0
2016,CAF,All,Total,0
2017,CAF,All,Total,0
2018,CAF,All,Total,0
2019,CAF,All,Total,0
2020,CAF,All,Total,0
2021,CAF,All,Total,0
2022,CAF,All,Total,0
2023,CAF,All,Total,0
2010,CAN,All,Total,2.5
2011,CAN,All,Total,1.0
2012,CAN,All,Total,1.1
2013,CAN,All,Total,1.7
2014,CAN,All,Total,1.8
2015,CAN,All,Total,0.9
2016,CAN,All,Total,1.1
2017,CAN,All,Total,1.4
2018,CAN,All,Total,1.1
2019,CAN,All,Total,0.7
2020,CAN,All,Total,0.6
2021,CAN,All,Total,1.4
2022,CAN,All,Total,1.4
2023,CAN,All,Total,0.6
2010,CHE,All,Total,0
2011,CHE,All,Total,0
2012,CHE,All,Total,0
2013,CHE,All,Total,0
2014,CHE,All,Total,0
2015,CHE,All,Total,0
2016,CHE,All,Total,0
2017,CHE,All,Total,0
2018,CHE,All,Total,0
2019,CHE,All,Total,0
2020,CHE,All,Total,0
2021,CHE,All,Total,0
2022,CHE,All,Total,0
2023,CHE,All,Total,0
2010,CHL,All,Total,0
2011,CHL,All,Total,0
2012,CHL,All,Total,0
2013,CHL,All,Total,0
2014,CHL,All,Total,0
2015,CHL,All,Total,0
2016,CHL,All,Total,0
2017,CHL,All,Total,0
2018,CHL,All,Total,0
2019,CHL,All,Total,0
2020,CHL,All,Total,0
2021,CHL,All,Total,0
2022,CHL,All,Total,0
2023,CHL,All,Total,0
2010,CHN,All,Total,1.6
2011,CHN,All,Total,2.4
2012,CHN,All,Total,2.2
2013,CHN,All,Total,3.9
2014,CHN,All,Total,5.5
2015,CHN,All,Total,5.2
2016,CHN,All,Total,5.1
2017,CHN,All,Total,3.4
2018,CHN,All,Total,3.9
2019,CHN,All,Total,3.9
2020,CHN,All,Total,4.2
2021,CHN,All,Total,4.1
2022,CHN,All,Total,5.0
2023,CHN,All,Total,5.5
2010,CIV,All,Total,0
2011,CIV,All,Total,0
2012,CIV,All,Total,0
2013,CIV,All,Total,0
2014,CIV,All,Total,0
2015,CIV,All,Total,0
2016,CIV,All,Total,0
2017,CIV,All,Total,0
2018,CIV,All,Total,0
2019,CIV,All,Total,0
2020,CIV,All,Total,0
2021,CIV,All,Total,0
2022,CIV,All,Total,0
2023,CIV,All,Total,0
2010,CMR,All,Total,0
2011,CMR,All,Total,0
2012,CMR,All,Total,0
2013,CMR,All,Total,0
2014,CMR,All,Total,0
2015,CMR,All,Total,0
2016,CMR,All,Total,0
2017,CMR,All,Total,0
2018,CMR,All,Total,0
2019,CMR,All,Total,0
2020,CMR,All,Total,0
2021,CMR,All,Total,0
2022,CMR,All,Total,0
2023,CMR,All,Total,0
2010,COD,All,Total,0
2011,COD,All,Total,0
2012,COD,All,Total,0
2013,COD,All,Total,0
2014,COD,All,Total,0
2015,COD,All,Total,0
2016,COD,All,Total,0
2017,COD,All,Total,0
2018,COD,All,Total,0
2019,COD,All,Total,0
2020,COD,All,Total,0
2021,COD,All,Total,0
2022,COD,All,Total,0
2023,COD,All,Total,0
2010,COG,All,Total,0
2011,COG,All,Total,0
2012,COG,All,Total,0
2013,COG,All,Total,0
2014,COG,All,Total,0
2015,COG,All,Total,0
2016,COG,All,Total,0
2017,COG,All,Total,0
2018,COG,All,Total,0
2019,COG,All,Total,0
2020,COG,All,Total,0
2021,COG,All,Total,0
2022,COG,All,Total,0
2023,COG,All,Total,0
2010,COL,All,Total,0.9
2011,COL,All,Total,0.2
2012,COL,All,Total,0.2
2013,COL,All,Total,0.2
2014,COL,All,Total,0.1
2015,COL,All,Total,0.1
2016,COL,All,Total,0.0
2017,COL,All,Total,0.1
2018,COL,All,Total,0.1
2019,COL,All,Total,0.2
2020,COL,All,Total,0.1
2021,COL,All,Total,0.1
2022,COL,All,Total,0.4
2023,COL,All,Total,0.4
2010,COM,All,Total,0
2011,COM,All,Total,0
2012,COM,All,Total,0
2013,COM,All,Total,0
2014,COM,All,Total,0
2015,COM,All,Total,0
2016,COM,All,Total,0
2017,COM,All,Total,0
2018,COM,All,Total,0
2019,COM,All,Total,0
2020,COM,All,Total,0
2021,COM,All,Total,0
2022,COM,All,Total,0
2023,COM,All,Total,0
2010,CPV,All,Total,0
2011,CPV,All,Total,0
2012,CPV,All,Total,0
2013,CPV,All,Total,0
2014,CPV,All,Total,0
2015,CPV,All,Total,0
2016,CPV,All,Total,0
2017,CPV,All,Total,0
2018,CPV,All,Total,0
2019,CPV,All,Total,0
2020,CPV,All,Total,0
2021,CPV,All,Total,0
2022,CPV,All,Total,0
2023,CPV,All,Total,0
2010,CRI,All,Total,0
2011,CRI,All,Total,0
2012,CRI,All,Total,0
2013,CRI,All,Total,0
2014,CRI,All,Total,0
2015,CRI,All,Total,0
2016,CRI,All,Total,0
2017,CRI,All,Total,0
2018,CRI,All,Total,0
2019,CRI,All,Total,0.0
2020,CRI,All,Total,0.0
2021,CRI,All,Total,0.0
2022,CRI,All,Total,0.0
2023,CRI,All,Total,0.0
2010,CYP,All,Total,0
2011,CYP,All,Total,0
2012,CYP,All,Total,0
2013,CYP,All,Total,0
2014,CYP,All,Total,0
2015,CYP,All,Total,0
2016,CYP,All,Total,0
2017,CYP,All,Total,0
2018,CYP,All,Total,0
2019,CYP,All,Total,0
2020,CYP,All,Total,0
2021,CYP,All,Total,0
2022,CYP,All,Total,0
2023,CYP,All,Total,0
2010,CZE,All,Total,0
2011,CZE,All,Total,0
2012,CZE,All,Total,0
2013,CZE,All,Total,0
2014,CZE,All,Total,0
2015,CZE,All,Total,0
2016,CZE,All,Total,0
2017,CZE,All,Total,0
2018,CZE,All,Total,0
2019,CZE,All,Total,0
2020,CZE,All,Total,0
2021,CZE,All,Total,0
2022,CZE,All,Total,0
2023,CZE,All,Total,0
2010,DEU,All,Total,5.4
2011,DEU,All,Total,4.7
2012,DEU,All,Total,4.2
2013,DEU,All,Total,4.6
2014,DEU,All,Total,4.6
2015,DEU,All,Total,4.0
2016,DEU,All,Total,3.2
2017,DEU,All,Total,3.2
2018,DEU,All,Total,3.3
2019,DEU,All,Total,2.7
2020,DEU,All,Total,0.7
2021,DEU,All,Total,0.7
2022,DEU,All,Total,4.2
2023,DEU,All,Total,0.5
2010,DJI,All,Total,0
2011,DJI,All,Total,0
2012,DJI,All,Total,0
2013,DJI,All,Total,0
2014,DJI,All,Total,0
2015,DJI,All,Total,0
2016,DJI,All,Total,0
2017,DJI,All,Total,0
2018,DJI,All,Total,0
2019,DJI,All,Total,0
2020,DJI,All,Total,0
2021,DJI,All,Total,0
2022,DJI,All,Total,0
2023,DJI,All,Total,0
2010,DMA,All,Total,0
2011,DMA,All,Total,0
2012,DMA,All,Total,0
2013,DMA,All,Total,0
2014,DMA,All,Total,0
2015,DMA,All,Total,0
2016,DMA,All,Total,0
2017,DMA,All,Total,0
2018,DMA,All,Total,0
2019,DMA,All,Total,0
2020,DMA,All,Total,0
2021,DMA,All,Total,0
2022,DMA,All,Total,0
2023,DMA,All,Total,0
2010,DNK,All,Total,0
2011,DNK,All,Total,0
2012,DNK,All,Total,0
2013,DNK,All,Total,0
2014,DNK,All,Total,0
2015,DNK,All,Total,0
2016,DNK,All,Total,0
2017,DNK,All,Total,0.1
2018,DNK,All,Total,0.2
2019,DNK,All,Total,0.2
2020,DNK,All,Total,0.4
2021,DNK,All,Total,0.2
2022,DNK,All,Total,0.3
2023,DNK,All,Total,0.1
2010,DOM,All,Total,0
2011,DOM,All,Total,0
2012,DOM,All,Total,0
2013,DOM,All,Total,0
2014,DOM,All,Total,0
2015,DOM,All,Total,0
2016,DOM,All,Total,0
2017,DOM,All,Total,0
2018,DOM,All,Total,0
2019,DOM,All,Total,0
2020,DOM,All,Total,0
2021,DOM,All,Total,0
2022,DOM,All,Total,0
2023,DOM,All,Total,0
2010,DZA,All,Total,0
2011,DZA,All,Total,0
2012,DZA,All,Total,0
2013,DZA,All,Total,0
2014,DZA,All,Total,0
2015,DZA,All,Total,0
2016,DZA,All,Total,0
2017,DZA,All,Total,0
2018,DZA,All,Total,0
2019,DZA,All,Total,0
2020,DZA,All,Total,0
2021,DZA,All,Total,0
2022,DZA,All,Total,0
2023,DZA,All,Total,0
2010,ECU,All,Total,0
2011,ECU,All,Total,0
2012,ECU,All,Total,0
2013,ECU,All,Total,0
2014,ECU,All,Total,0
2015,ECU,All,Total,0
2016,ECU,All,Total,0
2017,ECU,All,Total,0
2018,ECU,All,Total,0
2019,ECU,All,Total,0
2020,ECU,All,Total,0
2021,ECU,All,Total,0
2022,ECU,All,Total,0
2023,ECU,All,Total,0
2010,EGY,All,Total,0
2011,EGY,All,Total,0
2012,EGY,All,Total,0
2013,EGY,All,Total,0
2014,EGY,All,Total,0
2015,EGY,All,Total,0
2016,EGY,All,Total,0
2017,EGY,All,Total,0
2018,EGY,All,Total,0
2019,EGY,All,Total,0
2020,EGY,All,Total,0
2021,EGY,All,Total,0
2022,EGY,All,Total,0
2023,EGY,All,Total,0
2010,ERI,All,Total,0
2011,ERI,All,Total,0
2012,ERI,All,Total,0
2013,ERI,All,Total,0
2014,ERI,All,Total,0
2015,ERI,All,Total,0
2016,ERI,All,Total,0
2017,ERI,All,Total,0
2018,ERI,All,Total,0
2019,ERI,All,Total,0
2020,ERI,All,Total,0
2021,ERI,All,Total,0
2022,ERI,All,Total,0
2023,ERI,All,Total,0
2010,ESP,All,Total,0.5
2011,ESP,All,Total,0.4
2012,ESP,All,Total,0.2
2013,ESP,All,Total,0.2
2014,ESP,All,Total,0.1
2015,ESP,All,Total,0.1
2016,ESP,All,Total,0.1
2017,ESP,All,Total,0.1
2018,ESP,All,Total,0.1
2019,ESP,All,Total,0.0
2020,ESP,All,Total,0.0
2021,ESP,All,Total,0
2022,ESP,All,Total,0
2023,ESP,All,Total,0
2010,EST,All,Total,0.0
2011,EST,All,Total,0.0
2012,EST,All,Total,0.0
2013,EST,All,Total,0.0
2014,EST,All,Total,0.0
2015,EST,All,Total,0.0
2016,EST,All,Total,0.0
2017,EST,All,Total,0.0
2018,EST,All,Total,0.0
2019,EST,All,Total,0.0
2020,EST,All,Total,0.0
2021,EST,All,Total,0.0
2022,EST,All,Total,0.0
2023,EST,All,Total,0.0
2010,ETH,All,Total,0
2011,ETH,All,Total,0
2012,ETH,All,Total,0
2013,ETH,All,Total,0
2014,ETH,All,Total,0
2015,ETH,All,Total,0
2016,ETH,All,Total,0
2017,ETH,All,Total,0
2018,ETH,All,Total,0
2019,ETH,All,Total,0
2020,ETH,All,Total,0
2021,ETH,All,Total,0
2022,ETH,All,Total,0
2023,ETH,All,Total,0
2010,FIN,All,Total,0
2011,FIN,All,Total,0
2012,FIN,All,Total,0
2013,FIN,All,Total,0
2014,FIN,All,Total,0
2015,FIN,All,Total,0.0
2016,FIN,All,Total,0.0
2017,FIN,All,Total,0.0
2018,FIN,All,Total,0.0
2019,FIN,All,Total,0.0
2020,FIN,All,Total,0
2021,FIN,All,Total,0
2022,FIN,All,Total,0
2023,FIN,All,Total,0
2010,FJI,All,Total,0
2011,FJI,All,Total,0
2012,FJI,All,Total,0
2013,FJI,All,Total,0
2014,FJI,All,Total,0
2015,FJI,All,Total,0
2016,FJI,All,Total,0
2017,FJI,All,Total,0
2018,FJI,All,Total,0
2019,FJI,All,Total,0
2020,FJI,All,Total,0
2021,FJI,All,Total,0
2022,FJI,All,Total,0
2023,FJI,All,Total,0
2010,FRA,All,Total,0.2
2011,FRA,All,Total,0.2
2012,FRA,All,Total,0.1
2013,FRA,All,Total,0.1
2014,FRA,All,Total,0.1
2015,FRA,All,Total,0.2
2016,FRA,All,Total,0.3
2017,FRA,All,Total,0.3
2018,FRA,All,Total,0.4
2019,FRA,All,Total,0.4
2020,FRA,All,Total,0.0
2021,FRA,All,Total,0.0
2022,FRA,All,Total,0.0
2023,FRA,All,Total,0
2010,FSM,All,Total,0
2011,FSM,All,Total,0
2012,FSM,All,Total,0
2013,FSM,All,Total,0
2014,FSM,All,Total,0
2015,FSM,All,Total,0
2016,FSM,All,Total,0
2017,FSM,All,Total,0
2018,FSM,All,Total,0
2019,FSM,All,Total,0
2020,FSM,All,Total,0
2021,FSM,All,Total,0
2022,FSM,All,Total,0
2023,FSM,All,Total,0
2010,GAB,All,Total,0
2011,GAB,All,Total,0
2012,GAB,All,Total,0
2013,GAB,All,Total,0
2014,GAB,All,Total,0
2015,GAB,All,Total,0
2016,GAB,All,Total,0
2017,GAB,All,Total,0
2018,GAB,All,Total,0
2019,GAB,All,Total,0
2020,GAB,All,Total,0
2021,GAB,All,Total,0
2022,GAB,All,Total,0
2023,GAB,All,Total,0
2010,GBR,All,Total,0.6
2011,GBR,All,Total,0.4
2012,GBR,All,Total,0.3
2013,GBR,All,Total,13.7
2014,GBR,All,Total,11.3
2015,GBR,All,Total,7.5
2016,GBR,All,Total,3.3
2017,GBR,All,Total,3.2
2018,GBR,All,Total,3.4
2019,GBR,All,Total,3.6
2020,GBR,All,Total,2.6
2021,GBR,All,Total,3.5
2022,GBR,All,Total,3.6
2023,GBR,All,Total,3.9
2010,GEO,All,Total,0.0
2011,GEO,All,Total,0.0
2012,GEO,All,Total,0.0
2013,GEO,All,Total,0.0
2014,GEO,All,Total,0.0
2015,GEO,All,Total,0.0
2016,GEO,All,Total,0.0
2017,GEO,All,Total,0.0
2018,GEO,All,Total,0.0
2019,GEO,All,Total,0.0
2020,GEO,All,Total,0.0
2021,GEO,All,Total,0.0
2022,GEO,All,Total,0.0
2023,GEO,All,Total,0.0
2010,GHA,All,Total,0
2011,GHA,All,Total,0
2012,GHA,All,Total,0
2013,GHA,All,Total,0
2014,GHA,All,Total,0
2015,GHA,All,Total,0
2016,GHA,All,Total,0
2017,GHA,All,Total,0
2018,GHA,All,Total,0
2019,GHA,All,Total,0
2020,GHA,All,Total,0
2021,GHA,All,Total,0
