year,geo,disagg,value
2022,OMN,Total,5
2023,OMN,Total,8
2024,OMN,Total,4
2025,OMN,Total,3
2017,PAK,Total,2
2019,PAK,Total,2
2020,PAK,Total,3
2021,PAK,Total,30
2025,PAK,Total,1
2019,PER,Total,1
2021,PER,Total,1
2022,PER,Total,21
2023,PER,Total,3
2018,PHL,Total,1
2023,PHL,Total,1
2021,PNG,Total,1
2022,PNG,Total,1
2023,PNG,Total,1
2024,PNG,Total,1
2025,PNG,Total,1
2019,POL,Total,2
2022,POL,Total,109
2024,PSE,Total,1
2020,QAT,Total,13
2021,QAT,Total,4
2022,QAT,Total,1
2023,QAT,Total,5
2024,QAT,Total,2
2009,ROU,Total,1
2013,ROU,Total,3
2015,ROU,Total,2
2016,ROU,Total,7
2017,ROU,Total,1
2018,ROU,Total,3
2019,ROU,Total,5
2020,ROU,Total,1
2021,ROU,Total,2
2023,ROU,Total,2
2024,ROU,Total,1
2025,ROU,Total,41
2011,RUS,Total,1
2013,RUS,Total,1
2015,RUS,Total,9
2016,RUS,Total,1
2017,RUS,Total,1
2019,RUS,Total,4
2020,RUS,Total,21
2021,RUS,Total,19
2022,RUS,Total,9
2023,RUS,Total,103
2024,RUS,Total,46
2025,RUS,Total,14
2007,SAU,Total,1
2019,SAU,Total,4
2020,SAU,Total,3
2021,SAU,Total,3
2022,SAU,Total,2
2023,SAU,Total,11
2024,SAU,Total,2
2024,SEN,Total,2
2025,SEN,Total,2
2010,SSD,Total,1
2019,SSD,Total,3
2021,SSD,Total,1
2021,SUR,Total,1
2023,SUR,Total,2
2024,SUR,Total,3
2015,SYR,Total,17
2018,SYR,Total,1
2022,SYR,Total,4
2023,SYR,Total,1
2024,SYR,Total,2
2020,TCD,Total,4
2021,TCD,Total,3
2023,TCD,Total,3
2011,THA,Total,1
2015,THA,Total,1
2016,THA,Total,1
2017,THA,Total,1
2018,THA,Total,3
2020,THA,Total,1
2021,THA,Total,18
2022,THA,Total,9
2023,THA,Total,7
2024,THA,Total,2
2025,THA,Total,2
2021,TKM,Total,1
2022,TKM,Total,1
2025,TKM,Total,1
2019,TLS,Total,1
2021,TLS,Total,1
2023,TLS,Total,1
2015,TTO,Total,1
2017,TTO,Total,2
2021,TTO,Total,17
2022,TTO,Total,6
2023,TTO,Total,2
2024,TTO,Total,2
2025,TTO,Total,5
2023,TUN,Total,4
2020,TUR,Total,1
2023,TUR,Total,4
2024,TUR,Total,4
2014,TZA,Total,1
2017,TZA,Total,2
2018,TZA,Total,5
2019,TZA,Total,6
2020,TZA,Total,1
2021,TZA,Total,3
2022,TZA,Total,1
2023,TZA,Total,3
2021,UGA,Total,1
2023,UGA,Total,2
2019,UKR,Total,16
2019,USA,Total,1
2021,USA,Total,6
2022,USA,Total,27
2023,USA,Total,77
2024,USA,Total,16
2025,USA,Total,1
2021,UZB,Total,2
2024,UZB,Total,2
2015,VEN,Total,2
2016,VEN,Total,2
2019,VEN,Total,2
2020,VEN,Total,1
2021,VEN,Total,12
2022,VEN,Total,1
2024,VEN,Total,1
2020,VNM,Total,1
2021,VNM,Total,9
2022,VNM,Total,7
2023,VNM,Total,3
2024,VNM,Total,7
2022,ZAF,Total,4
2024,ZAF,Total,1
2023,ZWE,Total,1
2019,AGO,Oil,1
2020,AGO,Oil,5
2020,AGO,Oil and Gas,4
2021,AGO,Oil,10
2021,AGO,Oil and Gas,9
2022,AGO,Oil,9
2022,AGO,Oil and Gas,6
2023,AGO,Oil,18
2023,AGO,Oil and Gas,4
2024,AGO,Gas,1
2024,AGO,Oil,10
2024,AGO,Oil and Gas,8
2021,ALB,Oil,1
2016,ARE,Oil and Gas,1
2018,ARE,Oil,2
2019,ARE,Oil and Gas,1
2020,ARE,Oil,1
2021,ARE,Gas,1
2021,ARE,Oil,2
2021,ARE,Oil and Gas,3
2022,ARE,Oil,1
2022,ARE,Oil and Gas,1
2023,ARE,Gas,2
2023,ARE,Oil,7
2023,ARE,Oil and Gas,10
2024,ARE,Gas,1
2024,ARE,Oil and Gas,2
2025,ARE,Oil and Gas,1
2022,ARG,Oil and Gas,15
2024,ARG,Gas,1
2024,ARG,Oil and Gas,22
2022,AUS,Oil,1
2023,AUS,Gas,6
2023,AUS,Oil,1
2023,AUS,Oil and Gas,5
2024,AUS,Gas,3
2024,AUS,Oil,2
2024,AUS,Oil and Gas,10
2023,AUT,Oil and Gas,2
2024,AUT,Gas,1
2014,AZE,Oil and Gas,1
2018,AZE,Oil,1
2020,AZE,Oil,1
2020,AZE,Oil and Gas,2
2021,AZE,Oil,1
2021,AZE,Oil and Gas,1
2022,AZE,Oil,2
2022,AZE,Oil and Gas,1
2023,AZE,Oil,2
2023,AZE,Oil and Gas,9
2024,AZE,Oil,1
2024,AZE,Oil and Gas,3
2020,BGD,Gas,3
2020,BGD,Oil and Gas,2
2023,BGD,Gas,1
2023,BGD,Oil and Gas,1
2023,BHR,Gas,1
2023,BHR,Oil and Gas,1
2016,BOL,Gas,1
2023,BOL,Gas,3
2024,BOL,Gas,10
2024,BOL,Oil and Gas,1
2010,BRA,Oil and Gas,1
2012,BRA,Oil and Gas,1
2019,BRA,Oil,1
2019,BRA,Oil and Gas,2
2020,BRA,Oil and Gas,1
2021,BRA,Oil,1
2021,BRA,Oil and Gas,1
2022,BRA,Oil and Gas,9
2023,BRA,Gas,1
2023,BRA,Oil,1
2023,BRA,Oil and Gas,23
2024,BRA,Gas,1
2024,BRA,Oil,6
2024,BRA,Oil and Gas,42
2015,BRB,Oil,4
2021,BRB,Oil,2
2009,BRN,Oil and Gas,1
2010,BRN,Oil and Gas,1
2017,BRN,Oil,1
2017,BRN,Oil and Gas,1
2021,BRN,Gas,1
2022,BRN,Gas,1
2022,BRN,Oil and Gas,2
2023,BRN,Oil and Gas,3
2024,BRN,Gas,1
2024,BRN,Oil and Gas,2
2019,CAN,Oil and Gas,1
2020,CAN,Gas,1
2022,CAN,Gas,3
2022,CAN,Oil and Gas,38
2023,CAN,Oil and Gas,2
2024,CAN,Oil,2
2020,CHL,Gas,1
1992,CHN,Oil and Gas,1
2016,CHN,Oil and Gas,1
2017,CHN,Gas,1
2018,CHN,Oil and Gas,2
2019,CHN,Oil,1
2020,CHN,Gas,1
2020,CHN,Oil,1
2021,CHN,Gas,1
2021,CHN,Oil,2
2021,CHN,Oil and Gas,1
2022,CHN,Gas,3
2022,CHN,Oil,3
2022,CHN,Oil and Gas,3
2023,CHN,Gas,16
2023,CHN,Oil,18
2023,CHN,Oil and Gas,13
2024,CHN,Gas,18
2024,CHN,Oil,34
2024,CHN,Oil and Gas,12
2020,CIV,Gas,1
2020,CIV,Oil and Gas,1
2022,CIV,Oil and Gas,1
2023,CIV,Oil and Gas,1
2024,CIV,Oil and Gas,2
2014,CMR,Oil and Gas,1
2023,CMR,Oil and Gas,1
2024,CMR,Oil,1
2024,CMR,Oil and Gas,1
2016,COG,Oil and Gas,1
2017,COG,Oil and Gas,1
2019,COG,Oil and Gas,3
2020,COG,Oil and Gas,3
2021,COG,Oil and Gas,1
2022,COG,Oil and Gas,3
2024,COG,Oil,1
2024,COG,Oil and Gas,1
2019,COL,Oil,23
2019,COL,Oil and Gas,16
2022,COL,Gas,2
2022,COL,Oil,5
2022,COL,Oil and Gas,2
2023,COL,Gas,13
2023,COL,Oil,68
2023,COL,Oil and Gas,158
2024,COL,Gas,1
2025,COL,Oil and Gas,1
2001,CUB,Oil,1
2013,CUB,Oil,1
2017,CUB,Oil,2
2019,CUB,Oil,1
2020,CUB,Oil,1
2021,CUB,Oil,1
2023,CUB,Oil,2
2023,CUB,Oil and Gas,1
2024,CYP,Gas,4
2024,CYP,Oil and Gas,1
2019,DEU,Oil and Gas,2
2022,DEU,Gas,36
2022,DEU,Oil and Gas,12
2025,DEU,Gas,2
2015,DNK,Oil and Gas,2
2019,DNK,Oil and Gas,1
2020,DNK,Oil and Gas,2
2022,DNK,Oil and Gas,11
2023,DNK,Oil and Gas,4
2024,DNK,Oil and Gas,1
2025,DNK,Oil and Gas,3
2009,DZA,Oil,1
2012,DZA,Oil and Gas,1
2018,DZA,Gas,1
2018,DZA,Oil and Gas,2
2019,DZA,Oil and Gas,2
2020,DZA,Gas,2
2020,DZA,Oil,1
2021,DZA,Gas,1
2021,DZA,Oil,6
2021,DZA,Oil and Gas,3
2022,DZA,Gas,2
2022,DZA,Oil,1
2022,DZA,Oil and Gas,7
2023,DZA,Gas,6
2023,DZA,Oil,4
2023,DZA,Oil and Gas,6
2024,DZA,Gas,1
2024,DZA,Oil,2
2024,DZA,Oil and Gas,8
2025,DZA,Oil,1
2025,DZA,Oil and Gas,1
2018,ECU,Oil and Gas,3
2021,ECU,Gas,1
2021,ECU,Oil,2
2021,ECU,Oil and Gas,37
2022,ECU,Oil and Gas,50
2024,ECU,Oil,1
2005,EGY,Oil and Gas,1
2013,EGY,Oil and Gas,1
2014,EGY,Oil,1
2015,EGY,Gas,2
2015,EGY,Oil and Gas,2
2016,EGY,Oil and Gas,4
2017,EGY,Oil and Gas,1
2019,EGY,Gas,1
2019,EGY,Oil and Gas,3
2020,EGY,Gas,4
2020,EGY,Oil,4
2020,EGY,Oil and Gas,4
2021,EGY,Gas,1
2021,EGY,Oil,4
2021,EGY,Oil and Gas,12
2022,EGY,Gas,3
2022,EGY,Oil and Gas,6
2023,EGY,Gas,4
2023,EGY,Oil,3
2023,EGY,Oil and Gas,14
2024,EGY,Gas,3
2024,EGY,Oil,2
2024,EGY,Oil and Gas,12
2025,EGY,Gas,1
2025,EGY,Oil and Gas,9
1989,ESP,Gas,1
2022,ETH,Gas,5
2013,FRA,Gas,2
2021,GAB,Oil and Gas,1
2023,GAB,Oil and Gas,1
2015,GBR,Gas,1
2015,GBR,Oil and Gas,1
2016,GBR,Gas,1
2018,GBR,Oil and Gas,4
2019,GBR,Oil and Gas,9
2020,GBR,Oil and Gas,1
2021,GBR,Oil and Gas,2
2022,GBR,Oil and Gas,4
2023,GBR,Gas,1
2023,GBR,Oil,1
2023,GBR,Oil and Gas,35
2024,GBR,Gas,5
2024,GBR,Oil,1
2024,GBR,Oil and Gas,248
2025,GBR,Oil,1
2025,GBR,Oil and Gas,1
2022,GHA,Oil and Gas,2
2023,GHA,Oil,1
2023,GHA,Oil and Gas,1
2024,GHA,Oil and Gas,1
2019,GRD,Oil and Gas,1
2020,GTM,Oil,4
2022,GUY,Oil and Gas,2
2023,GUY,Oil and Gas,9
2024,GUY,Oil,1
2024,GUY,Oil and Gas,10
2025,GUY,Oil and Gas,2
2019,HUN,Oil and Gas,1
2023,HUN,Oil and Gas,1
2016,IDN,Gas,2
2017,IDN,Oil and Gas,1
2018,IDN,Gas,1
2018,IDN,Oil,1
2019,IDN,Gas,1
2021,IDN,Gas,2
2021,IDN,Oil,1
2021,IDN,Oil and Gas,4
2022,IDN,Gas,1
2022,IDN,Oil,2
2022,IDN,Oil and Gas,3
2023,IDN,Gas,7
2023,IDN,Oil,1
2023,IDN,Oil and Gas,23
2024,IDN,Gas,16
2024,IDN,Oil,2
2024,IDN,Oil and Gas,8
2025,IDN,Gas,1
2025,IDN,Oil and Gas,3
2015,IND,Oil and Gas,1
2017,IND,Gas,3
2017,IND,Oil,1
2017,IND,Oil and Gas,21
2019,IND,Oil,1
2021,IND,Gas,3
2021,IND,Oil and Gas,2
2022,IND,Gas,3
2022,IND,Oil and Gas,1
2023,IND,Gas,1
2023,IND,Oil and Gas,6
2024,IND,Gas,2
2024,IND,Oil and Gas,16
2025,IND,Oil,1
2025,IND,Oil and Gas,2
2017,IRL,Oil and Gas,3
2018,IRL,Oil and Gas,1
2019,IRL,Oil and Gas,2
2020,IRL,Gas,1
2021,IRL,Oil,1
2021,IRL,Oil and Gas,3
2023,IRL,Gas,2
2023,IRL,Oil and Gas,2
2001,IRN,Gas,1
2005,IRN,Gas,1
2007,IRN,Oil,3
2009,IRN,Gas,1
2013,IRN,Gas,2
2014,IRN,Oil,1
2015,IRN,Gas,7
2015,IRN,Oil,28
2015,IRN,Oil and Gas,9
2016,IRN,Gas,1
2016,IRN,Oil,1
2016,IRN,Oil and Gas,1
2017,IRN,Gas,3
2017,IRN,Oil,3
2019,IRN,Gas,4
2019,IRN,Oil,2
2020,IRN,Gas,2
2020,IRN,Oil,1
2020,IRN,Oil and Gas,1
2021,IRN,Gas,1
2021,IRN,Oil,4
2021,IRN,Oil and Gas,1
2022,IRN,Gas,1
2022,IRN,Oil,3
2022,IRN,Oil and Gas,2
2023,IRN,Gas,2
2023,IRN,Oil,3
2023,IRN,Oil and Gas,1
2024,IRN,Gas,1
2024,IRN,Oil,1
2024,IRN,Oil and Gas,2
2025,IRN,Oil,3
2025,IRN,Oil and Gas,1
2018,IRQ,Oil,1
2018,IRQ,Oil and Gas,1
2019,IRQ,Oil,2
2019,IRQ,Oil and Gas,1
2020,IRQ,Gas,1
2020,IRQ,Oil,2
2020,IRQ,Oil and Gas,2
2021,IRQ,Oil and Gas,2
2022,IRQ,Oil,6
2022,IRQ,Oil and Gas,1
2023,IRQ,Gas,1
2023,IRQ,Oil,8
2023,IRQ,Oil and Gas,4
2024,IRQ,Gas,2
2024,IRQ,Oil,16
2024,IRQ,Oil and Gas,11
2019,ISR,Oil and Gas,1
2022,ISR,Oil and Gas,1
2024,ISR,Gas,8
2024,ISR,Oil and Gas,5
2011,ITA,Gas,1
2013,ITA,Gas,1
2018,ITA,Gas,1
2019,ITA,Oil and Gas,1
2020,ITA,Gas,22
2020,ITA,Oil and Gas,8
2021,ITA,Oil and Gas,1
2022,ITA,Oil and Gas,1
2023,ITA,Gas,1
2024,ITA,Gas,1
2025,ITA,Oil,1
2020,JAM,Oil,1
2023,JPN,Gas,1
2013,KAZ,Oil,1
2014,KAZ,Gas,1
2014,KAZ,Oil and Gas,1
2015,KAZ,Oil and Gas,2
2018,KAZ,Oil,3
2019,KAZ,Oil and Gas,2
2020,KAZ,Oil,1
2020,KAZ,Oil and Gas,6
2021,KAZ,Oil and Gas,4
2022,KAZ,Oil,1
2022,KAZ,Oil and Gas,4
2023,KAZ,Gas,1
2023,KAZ,Oil,1
2023,KAZ,Oil and Gas,15
2024,KAZ,Gas,1
2024,KAZ,Oil,1
2024,KAZ,Oil and Gas,3
2025,KAZ,Gas,1
2025,KAZ,Oil,3
2025,KAZ,Oil and Gas,3
2022,KEN,Oil and Gas,1
2023,KEN,Oil,1
2016,KWT,Oil,1
2017,KWT,Oil,1
2018,KWT,Oil,1
2020,KWT,Oil,3
2021,KWT,Oil and Gas,3
2023,KWT,Oil and Gas,1
2024,KWT,Oil and Gas,1
2025,KWT,Oil,1
2025,KWT,Oil and Gas,1
2011,LBY,Oil,1
2011,LBY,Oil and Gas,1
2017,LBY,Oil,3
2017,LBY,Oil and Gas,4
2018,LBY,Oil,2
2018,LBY,Oil and Gas,1
2019,LBY,Oil,1
2019,LBY,Oil and Gas,1
2020,LBY,Oil,1
2020,LBY,Oil and Gas,3
2021,LBY,Oil,1
2021,LBY,Oil and Gas,1
2022,LBY,Oil,3
2022,LBY,Oil and Gas,3
2023,LBY,Oil,2
2023,LBY,Oil and Gas,4
2024,LBY,Oil,6
2024,LBY,Oil and Gas,3
2025,LBY,Oil and Gas,1
2024,MAR,Gas,1
2022,MDG,Oil,1
2021,MEX,Oil and Gas,1
2023,MEX,Gas,3
2023,MEX,Oil,1
2023,MEX,Oil and Gas,51
2024,MEX,Oil and Gas,4
2023,MMR,Gas,5
2024,MMR,Gas,1
2019,MOZ,Gas,1
2019,MOZ,Oil and Gas,2
2020,MOZ,Oil and Gas,2
2021,MOZ,Gas,2
2021,MOZ,Oil and Gas,5
2022,MOZ,Gas,1
2022,MOZ,Oil and Gas,3
2024,MOZ,Gas,1
2018,MRT,Gas,1
2019,MRT,Oil and Gas,1
2024,MRT,Gas,1
2025,MRT,Oil and Gas,1
2006,MYS,Oil,1
2011,MYS,Gas,1
2014,MYS,Oil and Gas,1
2015,MYS,Gas,1
2016,MYS,Oil,1
2018,MYS,Gas,2
2018,MYS,Oil and Gas,1
2019,MYS,Gas,2
2019,MYS,Oil and Gas,1
2020,MYS,Gas,2
2020,MYS,Oil and Gas,2
2021,MYS,Gas,5
2021,MYS,Oil and Gas,2
2022,MYS,Gas,2
2022,MYS,Oil,1
2022,MYS,Oil and Gas,3
2023,MYS,Gas,10
2023,MYS,Oil,3
2023,MYS,Oil and Gas,9
2024,MYS,Gas,8
2024,MYS,Oil,1
2024,MYS,Oil and Gas,12
2025,MYS,Oil and Gas,3
2022,NAM,Oil and Gas,1
2023,NAM,Oil and Gas,2
2024,NAM,Gas,1
2024,NAM,Oil,2
2002,NGA,Oil and Gas,3
2004,NGA,Oil and Gas,1
2011,NGA,Oil,1
2013,NGA,Gas,1
2013,NGA,Oil and Gas,1
2015,NGA,Gas,2
2015,NGA,Oil,15
2015,NGA,Oil and Gas,118
2018,NGA,Oil,1
2018,NGA,Oil and Gas,4
2019,NGA,Gas,1
2019,NGA,Oil and Gas,2
2020,NGA,Oil,1
